bidl001nede01_01.TEI.2.text.body.div.head.138.s.1	doen muiterij en nederlaag vinden Midas , Of koning onverstand .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.3	komen kraay met bij doen vogel zingen gei zijn wetentig al te goed .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.4	Wat doen hier ik lief bloeden ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.5	Druip stillen aan kanten , leren eest wat lezen , Dan kunje met een Drekvlieg wees .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1944.s.1	spinnenkop gekwest , al doen vorig .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1948.s.1	Wat schreeuwen daar uiten zode vol kroppen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1953.s.2	die zijn confrere spinnenkop , hij lijken gekwest .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1957.s.1	zijn zijn hij vinden ?	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1959.s.1	Belachal gaan te zijden bij hij .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1963.s.1	hij zeggen , hij krijgen naar het staan twee wond .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1967.s.1	Wat zijn het voor een ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1984.s.1	Die het goed nooit prijzen , En het minst kwaad te vuur verwijzen ; Die zode neigen tot kritizeeren , En herrewarren , disputeren , En haar te klieven zijn , die hij het venijn zoeken : alles een honingby , Uitlekk're zappen vinden doen kruien .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1984.s.2	En wat zijn kunst doel beduiden , kunnen blijk aan die droef klucht , Die nog in druk en band zuchten - deze zijn Betaalsheer vinden Zoldaaten , Die nu zij ' vaan , en kunst verlaat het zijn dol worremen , ik Heer .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1989.s.1	Die naam zijn ik nog nimmermeer , bij dichten , of dichter voorkomen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.1	geloven niet , die hij immer droom , Of luim hebben gewaad , zijn in , hij rijm of kunst schieten in de zijn .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.2	Wat maken die manna al cermonien !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.3	Wat draaid die hoofd !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.4	hoe gaan doen knie !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.5	hij buigen , en strijkbeent , lachen , en schutten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2002.s.1	zijn toen komen hij u Vorst te nut ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.1	Om per memorie op te schrijven , de lof vinden Midas krygs-bedryven , hij hebben , al zien ik hij niet velen , Zeer groots gezag , en het merendeel de Legerplaatzen , afgemeeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.2	Wel eer wassen het een de aards-Poeeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.3	verstaan , torn Weetniet mede zijn stam , In uw schuilen te heersen komen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.4	Ja doen alles hoofd te mede doen muur , vinden Pallas hof zijn ' wraken bezuren ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.5	hij zijn een groots vernufteling , En dienen zijn Vorst mede harden en klink .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2021.s.1	wij zijn die mede zijn ' kort haar ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2025.s.1	die zijn het hoofd vinden al doen zoetelaaren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2029.s.1	het zijn immers geren , die schrijven ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2041.s.2	mare echter gaan hij in het gemeen , Daar lieden vinden geleerdheid wandelen , Niet om vinden letterkunst te handelen , mare om te zijn een Criticus , Zelf subtilissimissimus .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2041.s.3	hij kunnen ook al hebben fijn rome , Ja ook carakters schier al noemen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2045.s.1	Wat dol Horsel waard daar herwaarsts aanbrengen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2050.s.1	Horsel , bij doen vorig .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2054.s.1	Hoe woelen ?	BodilyProcess
bidl001nede01_01.TEI.2.text.body.div.div.sp.2054.s.2	hoe raasd hij dus ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2058.s.1	hij hebben ik nier verwachten	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2062.s.1	zode kennen gei hij ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2066.s.2	ja .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2070.s.1	te degen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2085.s.1	Gewis die hebben uw Vorst gekreegen , Gelijk hij altijd zijn stellen : Ei , ro ik ' bede bij uw gelden , laten hij doch om zijn ' losheid lopen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2085.s.2	Die zullen zijn ' kennis niet verkopen , hij spelen zeer fraai de wild manna , En zien nog vriend , nog vijand an ; mare wilje hij hebben besteden lederen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2085.s.3	laten hij niet meer bij twisten verkeren ; Op die zijn ' woestheid nederzetten , hij spel schrijven naar uw weten .	BodilyProcess_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.2090.s.1	het zijn , of hij dromen , of staan te ronken !	BodilyProcess_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.2090.s.2	Wat maken gei hier ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2094.s.1	spreken , zijn jouw drinken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2098.s.1	wij dienen gei ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.2100.s.1	Horsel .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2105.s.1	het zijn wel bedenken , vinden het Satris Veem . ik hebben jouw zoeken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2105.s.2	Wel Rymbroer , wel hoe gaan doen zaak ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2105.s.3	Wat kunje voorje sput nu maken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2109.s.1	zwijgen , zwijgen , en denken , zijn die jouw zijn .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2113.s.1	doen Satris zijn hier niet bekennen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2117.s.1	Nog een zwijgen stillen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2126.s.1	ik ' lijf staffieren brengen hij aan kanten , tot die hebben zwier de dol geest in zijn geest , Bedaard zijn .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2126.s.2	hij zijn een wezen , zijn in ik ' kunst zijn opheffen ; mare door velen vechten weer uitdrijven .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2132.s.1	bij doen voorgaand waard Trompetter Blaaskaak , gevangene brengen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2142.s.2	groot Apollo , horen ik rechte , Ik wassen Trompetter in het gevecht , die zijn zijn ; mare wieden zij het niet verdriet , die , alles bij hebben een stuc maken , die niet op uw hoofd schuilen raken ?	Emotion_Sadness
bidl001nede01_01.TEI.2.text.body.div.div.sp.2142.s.3	wij zij schier niet in het honderd schieten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2153.s.1	Misschien zijn deze wel die Zoldaat , Die klucht uitschrijft , en laten druk , En die , gelijk zijn eigen stuk , Aan al mens lezen laten : En schelden ieder , willen doel blijk , die zijde zijn roemen verongelijken , Die hij de doorgang in u perk , Ontzeggen om een ander werken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2157.s.1	Ik hebben wij Volk mare aangedreeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2162.s.1	ik zullen uw straks u ' beloning geven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2162.s.2	Ik kennen , ( zien ik wel ) deze beeltenis .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.1	die zijn komma , punten , parenthese , Ook noemen ik hij N tuttel eend , Een oorzaak vinden zijn eigen ellende .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.2	Die menen te sterven vinden verdrieten , alles hij verkeerd accent zien .	Emotion_BodilyProcess_Sadness
bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.3	hij hebben bij nul , en E gezworen , doen letterkonst door het harden te horen , Om die K dubbel uw wijken voor Q ; En die hij ook doen waap'nen nu , alles Adelborst hebben opnemen , zijn om de Zangberg op te komen , Te dwingen , die zijde op hebben stuc vinden lettergreep , en de druk , hij alles , Distinctie , laten formeren , doen weten vinden hebben corrigeren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2184.s.1	Hoe zijn zijn eigen naam ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2199.s.1	hij heten Heer , Speldezoeker .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2199.s.2	Die zode zweten , hebben heen en weer te pos lopen ; Voor hij staan Midas slaapzaal openen ; Voor hij zijn niet verbergen , wan , hij dienen voor niet Vorst Onverstand , En die mede zulk een ' drift en ijver , die hij ook doen eernaam hoord vinden drijver , hij pretendeerd u zode te zijn , Om die hij het liedje vinden Krispijn , hebben voor zijn Buurman uitschrijven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2206.s.1	Die zullen voorts in zijn eredienst leven , Gelijk een eekhoorn in een koude , Om die gei altijd lopen willen , En nooit in wetenschap vorderen .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2210.s.1	Daar worden twee rover bij doen voorgaand brengen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2215.s.1	het zijn tegen Krijgs-gebruik en ord'ren , die gei heen binden , en dreigen , en staan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2229.s.1	zwijgen , zwijgen , eer het hij nog erg gaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2229.s.2	deze zijn twee rover , doen een hebben vers stelen , en vinden hoog laars Op toffelen doel gaan , op die doen maker , alles hij worden vatten , hij niet zij weten op te dringen , die hij hij het zijn komen ontwringen : En deze brengen een ander dichten , uiten Nijd gebreklijk in hebben liggen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2229.s.3	Ja hebben een stuc uiten hoofd schrijven , laten weer in onrijm uitgeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2234.s.1	die deze water dors , en deez ' , Aan stranden voor altijd bloem leez ' .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2236.s.1	rover binden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2243.s.1	het gelieven u Majesteit , de buiten t ' aanschouwen , Die tot een merken vinden zege zijn , aangehouwen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2243.s.2	deze vinden ik in de Maarschalks tent .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2247.s.1	Wat zijn het ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2251.s.1	Kritiken niet voleinden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2256.s.1	Misschien , op Mariamnaas leiden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2256.s.2	Neen , ik lezen vinden zegepralen , en strijd .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2261.s.1	Dan gelden hebben liggen Cleopatra , Semiramis , of Feria .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2266.s.1	ik zien naam-plaats openen , het zijn schrijven , Op al , die iemand uiten zullen geven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2270.s.1	verwerpen ik iets , eer het zien hebben liggen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.1	die vallen die groot held liggen , Die vlug vogel zonder wiek ; wan al doen kunst vinden zij Kritiken , bestaan allee , in menigmaal , Te zeggen , die zijn triviaal , Of het deugd niet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.2	Of deze vers moeten wees , Gelijk ik het kunnen uiten ons lezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.3	deze bundel zijn vinden groots gewicht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.4	helpen Febus !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.5	Wat al hekeldicht !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.6	Hier vinden ik liedjes , kunnen het wel wees , die mens nog die vod lezen !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.7	gei vuil worm , slaan doen oog neder , Scheurd het fluks aan stuk .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.8	zien hier weer , Wat al paskwil !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2296.s.1	wachten u ' hand vinden deze vergif , ik zullen het doel verbranden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2296.s.2	Op die doen schande te diep raken , begeren ik , die ik uiten uw maken , Een die hebben ambt vinden Beul bekleede .	Emotion_Desire
bidl001nede01_01.TEI.2.text.body.div.div.sp.2300.s.1	Ik weigeren die mede rechte en reden ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2304.s.1	Ik hebben mare stof verschaffen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2309.s.1	En die , Die hebben ' er zes maken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2313.s.1	mare drie .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2318.s.1	En die , heeftze al in het netten schrijven , te minst , om , en uiten geven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2322.s.1	mare op wie kost ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2329.s.1	Wat een praten !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2329.s.2	Op die vinden Midas , om wie haten Te stijf zijde mede gelden , en wijn , Tot deze strijden trekken zijn .	Emotion_Hatred
bidl001nede01_01.TEI.2.text.body.div.div.sp.2339.s.1	Om doen eer vinden die gei schenden te wreken , zullen gei te zaamen het vuur ontsteken , Ja zelf u schrift verdoemen , en , die zien elk uw voor fielt erken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2339.s.2	Niet woerd voortaan aan schrift te ruiken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2339.s.3	Papier , of pen te gebruik .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2339.s.4	ik brengen fakkels , nu steken aan .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2341.s.1	Alhier verbranden ik een bundel paskwil .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2347.s.1	wie aanzien , uw Apol , misdoen , trachten de mens eer te schenden ; vergeven wij deze , mits wie het bekennen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2353.s.1	ik brengen deez ' in het naar en diep hol de aarde , zijde school altijd , nu zijn zijde ik liggen niet woerd .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2355.s.1	doen Onweetenheid , en onkundig Aap , binden .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2359.s.1	Apollo , rijden , Belachal , Nieuwsgierigheid , c.	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2363.s.1	WAt boek zijn die ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2367.s.1	het zijn twee frans woordenboek .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2371.s.1	heten die vertalen , die ik ieder woerd moeten zoeken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2375.s.1	Wat zijn dorren klein pakken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2383.s.1	het zijn brief , deze adviezen , vinden Raadslien , die om eer en achten te verlies , allee bekennen zijn , mede de naam vinden votre Ami ; Deez ' kennen ik , nu ik het schrift en deze wapen zien .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2383.s.2	lezen een .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.2386.s.1	Nieuwsgierigheid lezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2395.s.1	maken die gei kunde tot vriend , gei zult'er twee tot Sprinkbaans vinden , Die liegen kunne , die geren mens , heen achterhalen kunnen ; ik wensen , die gei voor het langste , op overmorgen , ik hier op willen bescheid verzorgen , En maken , die ik handschrift weer , mede Frere Dodaars herwaarts kaar	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	deze komen vinden mens , die vinden deugd en weldoen spreken , mare achtershands doen deugd , wel wild het harden doorsteken .	EmotionalAction_Hatred_BodyPart_Vindictiveness
bidl001nede01_01.TEI.2.text.body.div.div.sp.2407.s.1	mare deze superfyne , en listig Zoldaat , wieden quasi al doen affaire in het minst niet aan en gaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2407.s.2	Hoe zullen u ' Majesteit zijn ' straffen tocht termineren ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2415.s.1	Die moeten ik voor een tij aan het heyblok confieneeren , Om daar doen harmonie , verstaan Mechanice , vinden stemmen en kracht te zieden , alles ook zijn doen eerst snede vinden muur , en grond moeten zijn , wanneer ik wel willen schiften ; Om dan naar haken , en lood , te meten zijn ' gedicht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2421.s.1	het geschiede zode ; en om de laag tusschen-tijd bewaren te zijn , voor nieuw aanvechtinge vinden Nijd , zullen hij wat zemel , of wat duinzand mogen knopen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2426.s.1	Wel hadje die genade , zeggen een , wel durven hoop ?	Emotion_Hope
bidl001nede01_01.TEI.2.text.body.div.div.sp.2426.s.2	Wel Sprinkhaan , zwygje dus ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2430.s.1	Hoe ik een Criticus ...	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2435.s.1	zwijgen , eer ik uw doen steeuen kloven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2435.s.2	Of afstand vinden doen kunst belooven .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2437.s.1	Sprinkhaan binden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2451.s.1	wat zaak .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2451.s.2	Wel Boefje , zijn die een straffen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2451.s.3	die heetje altijd vermaken ,	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2453.s.1	Boefje binden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.1	die wildzang zullen ik eest nog wat in dnisternis bewaren , dan bezie , of het hoofd wat stillen ' er zijn .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.2	zode ja , zijn ' vryigheid , zode neen , doen woonplaats geven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.3	Daar deze vers in de gevel staan schrijven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.4	 Die mede krankzinnigheid zijn begaafd , Die worden hier spijzen en gelaast .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.5	laten deze lossen , mare die vinden Grieks of taal bas , Die zullen wel in doen A. ik menen doen grieks passen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.6	Voorts zultge uw richten na het geren ik op gist'ren lezen , En al doen weten vinden d'hervormden bergen Parnas .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2471.s.1	al gevangene binden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2475.s.1	Ik zien Vrow ijver , mede nog ander maagd komen .	None
bidl001nede01_01.TEI.2.text.body.div.div.head.2477.s.1	Negende toneel .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2481.s.1	onzijdigheid , Vrolijkheid , ijver , Apollo , rijden : doen Zanggodinnen , Nieuwsgierigheid , Belachal .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.1	NU gei verwinnaar zijn , verschijn ik zonder schromen , Daar Liefde , kunst , en Deugd in ieder jaartijd bloeid .	Emotion_Shame
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.2	Hoe zeer ik doen Achterklap vervolgen hebben , en vermoeien , Nog spreken ik , en om ook een Lauwerblad te vroeg , bij die uw kronen , tot de wereld groots genoegen . ik hebben doen Achterklap betrappen , en doen zij vasten alom doen mens kennen , daar zijde schaamrood staan en stom .	Joy_Emotion_BodilyProcess_Shame
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.3	Ja hadmen wel spoeden , doen Nijd wassen zelf verflagen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.4	doen twisten zijn het weer ontvluchten , in doen oud hinderlaagen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.5	Daar het regiment vinden haten omtrent nog zijn verspreiden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2498.s.1	Wat hebben ik ik , en uw , om Onverstand misleiden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2503.s.1	zode waard u oud roemen mede kracht weer opheffen , u rechte verdaadigt , en het onwetend Heir verdrijven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2510.s.1	het Heir scheiden een enkel manna ; wan die voorheen doen lier , Of hogen stijl verkiezen , wassen hier nu even fier .	Emotion_Pride
bidl001nede01_01.TEI.2.text.body.div.div.sp.2510.s.2	Elk scheiden tot u behouden te worden aangedreeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2514.s.1	wij zijn vinden wij , wij vinden de vijand kanten blijven ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2525.s.1	Held Vuilbek , Teuterk waad , en Vuilaard , stokebrand , En Muggezifter , zijn vinden ons vijand kanten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2525.s.2	vinden d'onzen , Willigert , en liggen verlijd ; doen reden , die meest te klagen zijn , die , Rustbelang , alles met , Heer Nutt'er tijd gebruiken , en Leeslust , zijn wonden : En Vredegaard , schonen hij bijna in het mijden staan , gevangene zijn .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2525.s.3	doen resten , die wie alles nog vermissen , zijn overloper , naar weer trouwen ik niet kunnen gissen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2535.s.1	Vrouw ijver boeten weer mede and're deze schaa .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2535.s.2	Eer ik mede uw in het dal vinden helicon nog gade , doen Legerbuit , en zege omstandig gade verhaal , Hoe wie door rijden , op de vijand zegepralen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2535.s.3	En eer ik uw vertellen , hoe ieder zijn gestrast , naar die hij dol wassen , of uw tegen hebben geblaft .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2535.s.4	zode eisen ik , die gei al u Veldheer gaan bedanken ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2545.s.2	rijden , gei verdienen , mede uitgelezen klank , vinden Zang , en woord , door ik rij te zijn onthalen ; doen wijsheid , en doen moede , week uiten uw oog stralen ; doen daad , die gei doen , zullen al ik verplicht , Om uw te mengen , in ik ' hoog Heldendichten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2545.s.3	En wild wij harden altijd in vol liefde blaken , zode zetten uw ook te rusten , daar bloeien ijver waken .	Emotion_Love
bidl001nede01_01.TEI.2.text.body.div.div.sp.2549.s.1	Daar zullen gei ik altijd tot uw genegen vinden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2553.s.1	En hoe ik ik allee , aan u beleggen zullen binden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2559.s.1	mare wat doen deze hier ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2559.s.2	indien ik iets vermogen , beletten voor altijd hij , die smalen gelach , die deugd , en vreugde ' , gelijk in uw schuilen moeten wraken ;	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2565.s.1	Ik menen , die gei het mede een lachje af zullen ' maken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2565.s.2	liggen nu , nu liggen .	Joy_BodilyProcess
bidl001nede01_01.TEI.2.text.body.div.div.sp.2569.s.1	Ik zullen voortaan ...	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2576.s.1	gei zullen voortaan , mede een sluiten mond , en Bochel voor uw gaan , Om ieder feil , niet op het scherp voor te dragen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2576.s.2	uw zelf meer kwellen , alles gei ander ooit kond plaag .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.1	Hoe lachje niet ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.2	wat zijn deze zeggen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.3	gei hebben elk fraaitjes uitleggen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.4	mare weetje nu wel , wieje zijn ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.5	Een vals harden , die zien zelf niet kennen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.1	Nu ik doen monster , die mede list , en dol wellen , doen letter-Heerschappy bestrijden , zien vellen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.2	gevoelen ik weer een vreugde ' , alles torn ik op doen berg hebben Ondier Pithon treffen , die mijn buigen dor tergen .	Joy_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.3	Indien Vorst Onverstand weer opstaan tegen ik , zullen ik hij in zijn hof , en eigen heerschappij , zode fel bespringen , die doen minde mens zullen weten , Hoe ik kunnen straf , die zij plegen aan ik vergeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.4	die doen algemeen lusten tot Dicht-konst weer herleef .	Emotion_Love_Desire
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.5	zijn door zode menig Geest vergoode vers schrijven , gedachte malen , die de eeuw kracht verduren , zijn roemen verbreide , in lof vinden held , vorstin , buur , En vriend ; scheppen nu moede , liggen u ' bevreestheid af , ik zoon , tonen de lusten , die uw ik prikkel geven , En zien niet uiten mogen , laten uw geren ' les vervelen , Die uw tot wijsheid nopen ; laten treuren en Blye-speelen , zien t ' zaamen houwen , om het vermakelijk en goed de braaf burger , te druk in het gemoed .	Fear_Emotion_Love_Desire
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.6	Gezusters , nu doen strijden te einde zijn , en gewinnen ; zullen ik mede rijden tot de zang uw vorderen kunnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2608.s.1	Einde vinden het tweede en laatst delen .	None
