vos_002kluc01_01.TEI.2.text.body.div.head.115.s.1	Klucht vinden oen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1392.s.1	jij zullen jouw goed wel vinden doen weeskamer krijgen : wan jij binden mondig / verstaeje die wel Fy ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1395.s.1	Ik wouw jouw niet zoen al kakken jij koop pot met gouwe hengsel / en vol rijstebrij .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1398.s.1	jij binden een vod .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1401.s.1	jouw moeder houden wel een hoerhuis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1404.s.1	die liegen / zweren ik / zullen jouw rouw .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1407.s.1	Ik verzinnen ; jouw moeder houden gieren hoerhuis : mare et hoerhuis et jouw moeder ehouwen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1410.s.1	En jouw varen wassen wel ier een hoerevoogt / daar ik in doen almanak vinden lezen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1413.s.1	jij hebben gelijk / ik varen wassen een hoerevoogt : wan hij et voogd vinden jouw zuster eweest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1416.s.1	jij ellementsche pekelhoer !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1416.s.2	krijgen ik jouw een onder .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1419.s.1	die zijn harden teugens harden / zeggen doen Duivel / en hij veest tegen doen donderen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1422.s.1	jij binden een schans zwijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1425.s.1	Ik zullen jouw voor commissaris ontbien zo waar als ik Fy heet .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1430.s.1	jij ik voor commissaris ontbien ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1430.s.2	die macht en hebben jij niet ; jouw beurs die zijn te kaal / om naar een advocaat te wandelen : wan een advocaat zijn als een Hoer / die haar om geld laat handelen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.1	jij ik kaal ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.2	jij gatvink ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.3	jij binden zelf zo kaal als een luis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.4	wij binnen ik schuldig ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.5	zeggen hontsklink ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.6	ik wonen in ik eigen huis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.7	Tot mijn zullen ik Erfgename al meer asze miene uiten doen kast ham .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1439.s.1	die zijn waar / zij cel ' er veel in vinden ; wan asje jouw hemt in jouw poort trekken / hebben jij een heel kast vol linde .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1442.s.1	jij binden een vagebond .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1446.s.1	Ik binnen dan wat ik binnen / ik binnen altoos al een dol snoeshaan : Et mogen beuren die ik voor doen nikker lopen / mare ik durven wel tegen doen droes staan .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1452.s.1	jij binden een stout manna / ja jij binden een manna als ons rijf wassen : daar bij binnen jij zo wijze / als Teunis / die zenden varen vragen / of jozef ook Kattelijk wassen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1452.s.2	Ja jij binden zo erg als Miewes Tijsen in ' et Groenlantsche Traen-vat / Die wel dor wedde / die Mozus in doen Geuze kerk egaen hebben .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1455.s.1	Wat rijtme deuze Appelteef ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1458.s.1	Ik krijgen een popelezy op ik lijf .	Fear_BodyPart_BodilyProcess
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1458.s.4	ik worden zo bang .	Fear_Emotion
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1461.s.1	Ik liggen doen stien hier neder .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1461.s.2	deze kijken duren te langen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1464.s.2	oen zijn daar ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1467.s.1	Wat doen ik lief op d'aerdt zijgen .	Fear_BodilyProcess
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1470.s.2	halen een weinig edik .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1473.s.1	Ik zullen jouw eest ontrijgen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1477.s.1	wie aanzien gieren edik in huis / en doen meidt et haar voeden verstuiken / onder in het gewricht : lopen doch met ' er vaart ginder in doen stijgen / tot doen kruinier mede et schedel gezicht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1480.s.1	Ik beloven jouw die ik dra heen zullen lopen / en weder komen zonder te mis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1484.s.1	waar zijn Ritsaart ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1484.s.2	spreken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1487.s.1	Hier zijn ik .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1487.s.2	een minnaar zullen zenden tijd zelden vergissen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1491.s.1	Ritsaart / jij moeten voorzichtig wees asje hier bij daag in huis wild treden ; wan jij woord stag na zien vinden ons buurwijf Madeleen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1494.s.1	Ik zullen beschik datze die gapen wel dra zullen staken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1497.s.1	Hoe wouw jouw die beginnen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.1	Ik zullen een paskwil op haar laten maken : wan ik komen dikwijls bij die volk / om die et ik altemet een praatje verlenen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.2	Ik zullen ' er bij een gaan die doen Beurs al daag bestormen met gestient : mare hij et groot stien in zenden hoofd als in zenden juweelkoffer liggen ; doen voeren vinden zenden paskwil / hebben ik wel horen zeggen / binden zo kreupel als hij botten in zenden Koopmanschap .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.3	Ik zullen lief bij doen manna gaan die uiten ebannen zijn om zenden kwaad klappen : deze zijn ' er een die zenden wijf trouwen na datze in het Spinhuis hebben zitten : hij rijmen voor en tegen et land / om een buik vol bier en eten : mare in zenden zotheid zijn hij zo standvastig als ik nooit een kade vinden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.4	Et zullen goed wees die ik gaan bij doen Poret vinden et gelokkig eilandt / die zijn een manna die met kracht en geweld een Dokter willen wees : mare hij et zo weinig verstand vinden paskwil te maken als vinden zieke te genezen / wan zenden paskwil blaffen en zij aanzien gieren tand om in het vlees te slaan : het zijn ook gieren wonder datze blaffen : wan ik zien hum veel met hond om gaan .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.5	hij rijmen ook voor hond : hebben et gelokkig eilandt an hij dan niet een recht Jorde ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.6	zo hij lang leven : zo zullen hij nog in een hond veranderen : wan hij zijn alrie een hontsbodt worden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.7	Ik kennen doen eigenschap vinden die pasquillenmaakers op een draad .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.1	schouwen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.2	Pachter .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.3	Notaris .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.4	Steeboode .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.5	Diefleier .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.6	Verklikker .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.7	Hier woord aan doen door kloppen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1522.s.2	vrouw daar woord aan doen door eklopt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1522.s.3	hier zijn onraad .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1525.s.1	wij kloppen daar ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1528.s.1	doen doen door open .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1531.s.1	Et zijn doen schouwen : ik kennen hum an zenden spreken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1535.s.1	Trijntje / jij hebben Ritsaart / als oen komen / zo menigmaal versteken / Weetje nu gieren raden ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1535.s.2	ik bidden jouw / bedenken een aardig list .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1539.s.1	Hier Ritsaart / verschuilje met er baard in deuze kissen : Ik zullen achter uiten snappen en komen doen kissen weder met fatsoen voor uiten halen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1542.s.1	zo jij die kunde doel / zo zullen ik jouw voor jouw kunst betalen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1543.s.1	Ritsaart in doen kissen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1546.s.1	Ik zeggen doen doen door open / of ik loopze met geweld op doen vloer .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1551.s.1	daar zijn open .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1551.s.2	Hoe maakje vroegmorgen zulk een rumoer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1551.s.3	Ik wassen strak wat quaelijk / en ik manna zijn uiten of hij edik te koop kunnen vinden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1551.s.4	Hebje wat langen ewacht / die komen die ik ik slep eerst voor wouw binden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1554.s.1	juffrouw / vergeven wij dan die wij zo vrijpostig in huis komen : mare ' et zijn niet zonder rein .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1557.s.1	ik dunken die et onbeleefd zijn datje zonder verlof in huis komen treden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1561.s.1	Ik komen met doen pachter / Steeboo en een publiek Notaris : ik zeggen die hier wijn eslooken zijn / en ik komen om te zieden of et zijn zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.2	ik sluiken ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.3	die wassen niet eerlijk edaen : wan et land kunnen zonder Cijns te krijgen niet bestaan .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.4	Al die sluiken hoormen mede na doen kaak te streven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.5	Ik houden et met doen Schriftuur : wan die willen aanzien die ik doen Kaizer et zijn zullen geven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.6	doen eerloos zeggen : kunnen ik et zonder schade doel / ik kunnen et zonder zonde doel .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.7	zo et jouw believen / jij kunde et huis door snuffelen : mare jij zeltme een groots afgrondt doel .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.speaker.1570.s.1	Pacht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1572.s.1	Heer schouwen / deze wijf zoeken wij te verleien door haar bedrieglijk snappen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1575.s.1	Ik binnen zuiveren / en die zuiveren zijn mogen zenden oor schutten datze klap .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1578.s.1	doen schurft schaepen / hebben ik wel horen zeggen / blaten et allermiest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1583.s.1	Wel propdarm / wat doel ik jouw die jouw ik dus tergen en onbeleefd briest ?	EmotionalAction
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1583.s.2	In het oud testament worp et volk kwellen vinden tierannen en hels Nikkers : mare nu zijn et slim : wan nu worp doen mens eplaegt vinden pachter en Verklikkers .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1586.s.1	Notaris schrijf die op / ier ik meer vinden haar laster walgen .	Emotion_Disgust
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1589.s.1	laten hij et vrijen in jouw harden schrijven / en hangen et boek an doen galg .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1592.s.1	deze wijf et eer en schamen gelijk te kerk ebragt / die blijkt wel an zij baar .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1595.s.1	Wel / valse Testement-schrijver / wat hebben jij te zeggen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1595.s.2	jouw varen zijn bankerot evaren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1604.s.1	die ik varen bankerot voeren / kosten jouw niet een zeer : hij geven nog vijfentwintig te honderd / die zijn doen recht koers vinden een bankerottier : mare jouw Daar wassen te dief : wan als hum zenden werkvolk werken thuis brengen / wouw hij haar het bedonge lot niet geven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1604.s.2	zeggen zijde , sinjeur wij kennen vinden zulk een klein lot niet leven : wezen jij te vrede / zeggen hij / ja ik ra jouw datje vinden hoog lot zwijgen : Ik binnen een Buurtmiester / ik zullen maken datje onderhouding vinden doen Almoeseniers krijgen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1609.s.1	die liegje / jij eerdief / jij kolfvoet / jij druip-oog / jij luishondt / jij neuzen als ienanker : Pokkige hond / hoe zelze jouw nog op egeeten worp vinden doen spaansche kanker .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1612.s.1	juffrouw schelden doen manna niet uiten : wan hij zijn houden wijze ; of binnen jouw buis ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1615.s.2	hij wijze ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1615.s.3	die hij in een rok lopen en een slab voor hebben / hij wassen prezendent vinden et Lazeris huis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1618.s.1	zien watje zeggen !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1618.s.2	er zijn een Notaris ; et hij gieren bord voor zenden huis / die komen omdat hij rijf zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1621.s.1	hij hoeven gieren bord voor zenden huis : wan hij et een bord voor zenden kop / die pubelijk zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1624.s.1	zien toen !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1624.s.2	jij kunnen ik nog wel vinden doel krijgen : wan ik weten er veel voor tehelpen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1628.s.1	die zijn waar / jij helpen ' er veel voor ; mare hoe ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1628.s.2	jij helptze eerst uiten ' er geld en dan uiten doen poort .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1631.s.1	die ik zulk niet en doen / en die ik wijze binnen / tuigen ik allernaeste buurman .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1634.s.2	in et schip vinden doen blind zijn een ogen stuurman .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.speaker.1635.s.1	noot .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1637.s.1	woord ik een Pensenaris / dan zullen et doen kwaad wijf niet na zij wens gaan .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.1	jij Pensenaris worp !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.2	een Pensenaris denken ik als ' er achter doen hal met pens staan .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.3	bod .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.4	juffrouw versteurje niet !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.5	jij turen jouw an / of hij jouw manna edoodt hebben .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1644.s.1	Ik wens doen guit met zenden gat op een hekel / en die hij een meulestien op zenschoot hebben .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1645.s.4	Kruier .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1650.s.1	Goemorgen juffrouw / jij hebtme ik huur gisteren betalen : mare jouw woud ik kissen nietgeeven / Of jouw wouw ' er in zieden / of ' er ook iets die jouw horen in wassen ebleeven : Hebje et al edaen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1650.s.2	ik binnen hier met een kruier ; wan die zouze brengen an doen schuit .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1653.s.1	Ik jouw vod deurzien !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1653.s.2	die lusten ik niet / daarom goed et gat vrijen uiten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1656.s.1	als jouw op doen meidt niet weten te zeggen / moetje haar kissen mede lang .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.1	Hadtze een meidt eweest asze horen / ik zij gieren strijd tegen haar anvangen : wan ik hebben ik tegen haar edraagen als een rechtschapen vrouw : mare zij wassen een labbekak / die al buure bakhuizen begapen wouw : gaan zij een in doen komeny / strak vilze an et kalle : binnen die gieren boos werk ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.2	Dan wassen et / ik Heer schouwen / in ik naers en uiten ik naers / gaan door ik naers te kerk .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.3	ik kelder die bij ik aare meid zo klaar als melken en heunig wassen / lach bij zij zo morsig / ja zo morsig of ' er een varken koning wassen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.4	Die et vuur vinden een aar willen rekenen / laat zenden eigen uitgaan / hebben ik wel horen zeggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.5	ik kamer wassen zo slikkerig / die ' er met eren een zeug in doen kraam hebben mogen liggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.1	Ik hebben bij jouw moet lijden als et wijnterkooren op et veld .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.2	zijn rijk als ik ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.3	doen Duivel dienje hebje geld .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.4	Heer schouwen / ier ik bij haar komen hadtze dertien meid ehadt in neege week : zij zij een roven voor die hal vinden daan halen / en doen Duivel zij ' er niet tegen durven spreken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.5	zij maaktme / om ik te doel haaten / zo zwart als doen zwart mollen zijn : wan die een hond dood willen aanzien hoeven slechts te zeggen die hij dol zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1678.s.1	jij gapen niet of jij liegen : verstaan jouw die wel / helleveeg ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1684.s.1	juffrouw / ik komen niet / om met jouw te hassebassen : Ik smijten slechts schoen te grabbel / willen jyse aan trek / ik kunnen niet beteren datze jouw pas .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1684.s.2	jij moeten jouw niet verstoren / of ik met jouw wat in et grosse praten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1684.s.4	Heer schouwen / spreken een voor ik / op datze ik kissen weder lossen laten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1687.s.1	voor / bezie doen kissen / of geefze doen meidt : wij moet hier een zieden in al hoek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1690.s.1	lopen met jouw kissen an doen galg / ik hoofd staat ' er niet na om jouw prul te deurzoeken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1694.s.1	juffrouw / jij hebben ik veel verletten / doen ding die ik nog beschik zullen : mare ik mogen deinken hebben ik ik niet zat egeeten / die ik ik niet zat likken zullen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1698.s.1	jij doen wel / datje om jouw verzuimen tijd niet wild kibbelen / nog mal : wan die et lest uiten doen kunnen willen aanzien / zullen et lid gemienelijk op zenden neuzen val .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1702.s.1	Kruier / reek ik een handen : wan ' er zijn veel tinne in die ik vinden ik ouder hebben eerft .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1705.s.1	vrijster wat cel jouw vriend al beuren als jij ongetrouwd sterven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1708.s.1	Heer schouwen / wij vijnden gieren wijn in doen koken / nog kelder liggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1712.s.2	et heel huis vol volk / wat pok zijn deze te zeggen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1716.s.3	ik lief manna !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1716.s.4	ik uitverkiezen !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1716.s.5	zijn daar al weder ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1716.s.6	Hier woord ezeidt datwe wijn eslooken aanzien / en deze raaktme an ik eer .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1719.s.1	die zellenze liegen : ik willen hier gieren vreemd volk gehengen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1722.s.1	Heer schouwen / ik hebben ' er et vaatje met wijn zelf in huis zieden brengen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1725.s.1	hebben jij et zien ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1725.s.2	zo halen al kast vinden doen wand .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1726.s.1	Trijn roepen vinden binden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1729.s.1	branden / branden / branden / water / water / water .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1732.s.1	waar zijn doen branden ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1738.s.1	waar zijn doen branden te vinden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1742.s.1	doen vlammen komen uiten et dak vinden et huis daar et kantoor zijn vinden doen pachter vinden doen wijn ; En het huis vinden doen schouwen / die ' er naast staat / beginnen ik mede al door te schrijven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1745.s.1	Impostmiester / daar die ik bij te wees .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1748.s.1	wij dienst hier ook niet lang te blijven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.1	zijn doen branden bij doen Schouts ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.2	daar wonen jouw broeder omtrent / och !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.3	oen / daar bienj ook bij .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.4	Hoe staan zo te futselen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.6	lopen / ier ik ' er heen tijd .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1755.s.1	Ik loper met er vaart heen / om voor ik Breurs huis te zorg .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1761.s.1	zien hum een lopen : hij steken zenden naers uiten of hij brood wouw borg / Vijndt hij daar wat te schikken / dan goed hij tot doen oor toen in et bond : hij hebben et beschik-boekje op egeeten : wan et kappetory hand nog uiten zenden mond .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1761.s.2	daar niet te doel zijn weten hij geweldig te helpen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1765.s.1	juffrouw / nu zijn et tijd om jouw bangigheidt te stelpen .	Fear_Emotion
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1768.s.1	waar zijn Ritsaart ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1773.s.1	Die hebben ik al uiten doen kissen doel gaan .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1773.s.2	nu moeten et vaatje met wijn / die ik flus vergeten hebben in doen kissen te schuilen / an een edaen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1773.s.3	hebben ik vinden doen kissen en branden niet giestig kennen versieren ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.1	Ik zullen jouw lijf teugens Paas / tot lot / verzien vinden nieuw kleed .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.2	Volhardt jij vrijen in liegen en bedriegen / zo houden ik jouw voor een deugdelijk meidt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.3	Die zeggen die liegen zondt zijn / betonen haar bottigheidt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.4	Die voorzichtig zijn / moeten hum na doen tijd vroeg / horen ik doen wijze kalle .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.5	wij om goed wil liegen / leiden een stien uiten doen wegen / om die ' er een aar niet over zullen val komen / brengen wij et vaatje an een zijde / zo worp wij niet in et lijden ebracht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.6	wij zenden schandt kunnen bedekken / en schade verhoeden / et groot kracht .	None
