bred001moor01_01.TEI.2.text.body.div.div.head.3771.s.1	nemen de spellen personage .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13589.s.1	zwijgen stil mogen hebben zijn .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13598.s.1	mede al nedricheyt zo onderwerpen ik ik In uw beschermingh , en hopen uw te beroeren Tot medelijden , om ik zaak zo uit te voer , die ik Katrijntje krijgen tot ik wettig Vrouw , En weigeren gij ik deze zo sterven ik vinden rouw .	Emotion_EmotionalAction_Hope_Compassion
bred001moor01_01.TEI.2.text.body.div.div.sp.13602.s.1	gaan mede uw ouder die eest wijselijk overleggen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13612.s.1	ik Vader salder niets mede al tegen zegenen , als mare een Dochter zijn vinden eerlijk gheslacht , En deuchd'lijck vinden gemoed .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13631.s.1	zo gij een luttel wachten , gij sultet horen vinden g'loofwaardighe getuyghen ; zij Broeder halen doen minnen , wie melk zijde plegen te zuigen doel zijde een kindtjen wassen : deze zullen uw doel bescheiden vinden d'ouwders en vinden zij , mede al d'omstandicheyt , En hoe zijde zijn ghedaalt hier vinden doen aldervroomste .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13635.s.1	Ach ja ik zijn te vrede te wacht tot zij koomste .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13642.s.1	het zijn wel zo raatsaam die wie t'samen binden gaan Om zij te wacht daar , alles hier op straat te staan .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13648.s.1	ik hart ioockt ik zeer mede yverich verlangen .	Emotion_BodyPart_BodilyProcess_Desire
bred001moor01_01.TEI.2.text.body.div.div.sp.13652.s.1	Jofvrouw wildy in huis die schender nog ontvangen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13656.s.1	Waarom niet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13663.s.1	Gelooft ik , zo ghy't doen gij zijn gek .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13663.s.2	wan hij zullen uw op nieuw spel een slim trek .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13672.s.1	Swygt , hebben !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13672.s.2	deze klueter hier !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13679.s.1	het schijnen die gij weinig kennis dragen vinden zijn boevery , en overgegeven schennis .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13683.s.1	ik zullen geren kwaad doel , lief !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13691.s.1	ik vertrouwen uw niets kwant , Dan molensteen , en die naulyx op haar kanten .	Emotion_Trust
bred001moor01_01.TEI.2.text.body.div.div.sp.13698.s.1	Angniet bewaren ik zelf .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13702.s.1	die zullen ik ik wel mijden .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13706.s.1	zien daar zij broeder komen , goed gij nu wat te zien .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13721.s.1	ik zijn verliggen , ach !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13721.s.2	ik bidden uw gaan wie in , ai goud Moy-aaltje : wan ik zijn niet vinden zin , nog ik en zullen althans in geen wijze begeren die hij ik op doen straat zullen zien in deze kleed .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13725.s.1	wie zijn immers bij : of hebdy nog wat schamen ?	Emotion_Shame
bred001moor01_01.TEI.2.text.body.div.div.sp.13729.s.1	die zijn .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13737.s.2	gij benter zeker voor vernaamt , Hoe duechd'lyck zijn die knechten , en hoe vrome vinden gedachte , Die hij niet en ontzien een Dochter te verkrachten ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13741.s.1	treden in .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13745.s.1	gaan voor , ik volch .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13755.s.1	Angnietje toeven wat , beiden Op die gij Fredrick en doen min binden liggen .	None
bred001moor01_01.TEI.2.text.body.div.div.head.13760.s.1	hebben vijfde delen , hebben derde bedrijf ..	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.13767.s.1	angeniet , Frederyck , Geertruy .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13779.s.1	WAt inval komen zien straks verbeelden in ik zin zo ernstachtich ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13779.s.2	om een zulk vinden te vinden Om vinden gelijk te doel die overkomen guit : Die wij zo dapper hebben mede list strijken uit , En brengen een jonkman hier , in schijn al vinden een meisje .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13779.s.3	k'Selt hij vergelden weder krijgen ik hij mare een reysje .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13786.s.1	Nu Besje spoetje wat , en treden wat herder an ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.13788.s.1	geertruy	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13820.s.1	Och , och ik lief kind !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13820.s.2	menen gei die ik wel kunnen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13820.s.3	Och varen ' kheb zulk dikken buik , en doen biennen Die binden oud en of , zijde wil ik niet dienst .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13820.s.4	Och doen ik in ik tijd wassen , doen wassen icker zulk een ; ik wassen een meid , alles een paren , ik kennen reien en omsien .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13820.s.5	ik hebben hand an ik lijf , in ik konse uit doen mouw steek , mare nu zijn niemendal .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13820.s.6	och doen ouderdom komen mede al gebrek , ik hebben ik tijd ' ehadt : nu zijn ionge luier buurt , alles iou en ious gelijk .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13820.s.7	ik zeggen vlus tuegen ons Guert : Och vaar rusten wat ; ik zijn zo geloven , ik macher niemier tuegen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13828.s.1	Besje uw gedenken al wat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13891.s.1	Ja kind ik mogen wel heugen van Beniste oploop hier binden Amsterdam , Die alderierst mede brangkt uit doen Souwt stijgen komen , Door die mede siep-gesmeerde krijten naaktloper .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13891.s.2	Dan zeker daar binnen nu wel degelijcke lieden onghder doen doper : mare Knipperdolling , en Jan vinden lei , die waar twee schalcken , doen tijd die staan eschreven in doen nieuw kerk ande Hane-balcken , En naar datmen dunken het wassen in't jaar vinden vyfendartigen : Haddent doen weten niet voorzichtig straks gaan behartigen het Souwt slechten ehad aanzien : ja ik zijn vrijen al wat over ' thooft lopen , het Machmen wel ' ehuegen datmen twyntich ayeren plegen te kopen Om een stuiver , en een mooi vogel mede een jeugd om drie groots , En om een oortje atmen zijn buik vol melk en wittebrood , En ik koft een heel schieten nieuwbakken Wormer Misschuytjes Om een blauw ellif penning , en ik krijgen om negen duytjes twee kopjes bot , heer kyns ik hebtje varen zo dik vertellen , Ja komen nu en reis op doen beschuyt-marct , ik besteden een hand vol geld .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.13897.s.1	ai Besje treden wat an , ik mogen niet lang wacht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.1	gieren dingen mitter haasten alles vlieden te vang , al proper met dracht ik selmen goed doel , heer jouw varen wassen zulk manna , zo ongduechdelijcke god , die icketje niet zeggen en kunnen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.2	hij wassen niet hongts-gierich , nog niet verwaant , vermetel ; al dommelicke zondag zo waar wie tot jouw op doen warm ketel .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.3	nog ; ik eed zo garen uw kosten , sprenck-vleys , mede vorst , en jues met mosterd : en een mooi Appel-sop , nul zeker , die smaken ook niet boos , ik mochtet zo wel , en ' zijn ook houden goed provangde voor ik , en ik gelijk uw lieden zonder tangde : Wat doen manna wassen zo voldoende , hij hebben altijd zo druk , nu Giertje ( zeggen hij ) drinken en reis , dan krijghje weder wat sock , En drinken ik mooi dubbel Faaro , uit Prochiaens vaatje , mede doen marter en doen Pater , Mar jouw varen wassen te overdadig genochelycken prater ; hij vertrekken een heel Story hoe die hij iou Moertje hebben evryt , In hoe wild die hij plegen te lopen roezemoezen in zijn tijd , Hoe die hij onger zijn twee , een heel rongde dangs , daar doen Meysjes an voorzingen , Al doen knechses weg ioeghen , in tegen ' er dank met doen vrijster door gaan .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.4	die meer zijn : Hoe die hij Joris smeden die hij hebben hooft op een zijde / / hangen , In hoe hum doen lieden mede vinger naar wees , waar die hij voorbij / / gaan , En zeggen : nul sackerloosjes dat's doen giest die zulk stout harden / / hebben die hij allien al doen Haantjes , en katje van stad wtte tarten / / hebben met duizend zulk stuk .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.5	In iou moeder die wassen zo rustig vinden gemoed Wanckt als kermis wassen , dan koft zijde wij Schoon-hoofsche koek , en Poppe-goed : Ongse Niesje hebben nog zo velen huys-raatje vinden stoeltjes en vinden bank , Wat zullen ik meer zeggen : ik hebben jouw ouder zeer te bedanken .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.6	Asset sinter klaas wassen , zo zetten ik suen tot jouw doen schoon , Wat pleger jouw moeder Griet Jans , daar en heel hoop god in te doel heel peper-huysjes mede suycker-erreten , mede Kabbeljaus oog , en kappittel-stocken die plegen ons arend voor klock-spijs , mede huid en mede haar in te schok , nog krijgen hij een kolf vinden Klaasje Buytenaer zonder kwast , en zonder scheur , mede een walbarcken warp-tol , mede een stalen pennen , en een plaatje daar voor , met een groots Embder , en een evangelie mede een schrijf-boeck vinden fijn kapitoorye , met een nieuw schoolbord , mede een kategismus , en mede doen mooi stoorien vinden Fortunates Buersje , vinden Blancefluer , vinden Amadis doen Gauwelen , Wat ons janhen en kunnen niet uytstameren zo veel hebben hij te wauwelen An zijn vijg , ansen nueten , ansen bockedeflensjes , en zulk gebras : zeker hebben kind sager uit zo begrobbelt , dat meer als wonder wassen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.7	Wat stacker een geld in d'Appelen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.8	een plat-beck , een stoter , een rijder , Een klimmer , vijf staat stuiver , die steken hij in zijn spaarpot als een vrij : In als hebben kersttijd wassen , dan nood hij wij op doen witte-broots top , Heer wat gooter jouw Fytje Floris een potten mede gul bot op , In dan dronk wie doen Betouw , en doen wijn zo lustig alles water , En al drie koning sturen zijde wij een mooi Duevekater : In jouw varen die wassen zo mild en zo ryaals , die hij wij zonder vlaag geven een nieuwjaar , mede een teerpenningh teug doen Kopperdagen : hij weten wat op doen taerlingh lopen , nul ik ! het wassen zulk geest , In ook zo hebben hij wel een nachjen bij doen kalis vrolijk eweest .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.9	nu lest spreken ik hier , hier Tuenis met een arm , doen draagh / / vies Die zeggen ook dat zulk rustigen manna nog niet inde heel Haag / / zijn , zo worp hij over doen nagel : horen een Frerick ik moetet jouw verslaan , doen manna hetmen te ongduechdelijck veel vriendschap edaen , Ja al hebben ik eigen manna eweest , hij mochtme niemier edaen / / aanzien , hebben wassen hum onpersybelijck die hij onghetroost zij vanmen egaen / / aanzien , Heer hij hadmen zo lief : wan ik wassen niet lelijk in ik jeugd , ik wassen hebben moyste meisje inde buren ( zeggen doen lieden ) mare wat en vrueght hebben wie al vastenavond tot jouw , jouw backten wafel-koeken , En als ik dan wat op ehaalt wassen mede een mouwe-spelt , dan komen ik bezoeken mede jouw zuster , trouw hoe lopen doen kleden daar heen en weder , Hoe spuelde wie suycker-noompje , slabber op , slabber neder , daar liggen een gouwe penning voorje neder , wie kneppelde doen koeckjes , Hoe ribsakten en hoe stoeien wie mekaar inde schuyl-hoeckjes ?	Joy_Emotion_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.10	Hoe mooi kennen ik zingen Aallemoer wat doen ande schoppen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.11	Hoe komen jij Nooms kleden telcke stag , en zeggen al op !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.12	hebben wassen te dubbel ondiefd , zij verwongderden huur die bij zitten zijde gavent doen hond , zijde stoptent weg , en vernielen meer as eten .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14189.s.13	ik hebben tot jouw wel willen ehad , jouw huis wassen ik uithof : Heer hebben wassen zo rein ; ' zijn jammer , al goed benieren raak of : als wie tot jouw te gast waar , jouw varen snijden gieren stiefvaars stuk , zeker hij slachten ik , ik houwen niet van klein slickermicken : ik maag wassen altijts zo graag , ik voelen selde grond , Of ik Buyckje stonckt lustig op doen leest , ik menen mooi ronken , ik weten niet die ik ik leven zoet of gerust / / eten .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14197.s.1	ik hebben daar nu genoech of , praatme vinden ik zuster / / wat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14231.s.1	jouw zuster Katrijntje die zijn over ' tvongkt houwen en dopen vinden ons Heer Bestoor , hoe heet hij nu ook ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14231.s.2	zijn naam lopen voorbij ik monckt : dats alliens ; s'is vinden aansicht wat scheutig , En tussen ' tblanck en ' tbruyn , mare s'is een weinig sprotich .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14231.s.3	ik hebber zo menichmaal ebakert , en traertje ik espuelt bij doen kaars , Wat ik macher meer als hongdertmaal zoenen aanzien voor haar naars .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14231.s.4	zijde hebben een maeltjen in huur nek , daar zijn zijde ik ebooren , En zijde hebben twee rood vlackjes an huur voorhoofd , rechte vinden voorn , In huur klein slincker toontjes , die liggen op menkaar , ik souwse wel kennen al wasset over honghdert jaar .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14235.s.1	Al wat zeggen dats zijn , ai Minnetje zo gaan voor .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14241.s.1	Wel Freed'rijck hebdy nu het rechte bescheiden horen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14241.s.2	Kundy nu uit ' thooft de twijfelen al wat sluiten ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14247.s.1	zijde kentse , en zijde noemen doen Teyckens ik vinden buit .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.1	zeker die doen ik wel , ik zijn ik weten niet hoe wan ik uw zuster draagh een god genoegen toen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.2	ai lief gaan tocht in , ' zijn al een wijlen lijden die uw ik Vrouw verwachten , gelieven uw in te tred .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.3	daar zijn doen vagebond , ai zien een hoe hij treden , Hoe parmantig , hoe prat , of hy't zelf wel weten Hoe kost'lijck die hij het maackt ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.4	hebje vinden al uw dag zulk dray-aarsen gezien ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.5	ik kanten niet wel verdragen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.6	Hoe vexeren hij die kraagh , hoe versolt hij die muts : nul wat een speldekoker !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.7	gans oortjes datsen put !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.8	Wel hoe dus wiltweyich ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.9	hij slingeren mede zijn Mantel Of hij wild wassen , ai zien , om Godswil wat ghetrantel ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.10	weten hij wel wat hij willen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.11	ja wel ik arm gek , Wat laten ik ik dunken ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.12	ik weten ik uw een trek zullen spel die hans heet : wild ik mare een slag , ik zullen uw bylo een vervaard aarsgat anjagen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14310.s.13	ik gaan naar binden toen alleenich tot die einde , Op die ik zeker weten of tMeysjen zijn bekennen ; En dan zullen ik daar na in allerlei mannieren Om hij te strijken uit , een schalckheyt versieren .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.14313.s.1	koenraat en Angeniet die luisteren .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.1	ik mogen een gaan bezien hoe het Writsert gints al maackt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.2	gans lichter !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.3	zijn hij mare aen zijn willen en wensen geraken , Wat dofjes , wat slempjes willender dan oploopen Voor ik ? ' kwedt daty hij ik voorzeker zullen koopen Een nieuw Mantel , of een kleed vinden ' tbeste stof .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.4	Wat ketel-dicht , wat kreeft-dicht , wat eer , en wat lof zalm vinden ik dicht ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.5	hoe zullen elk vinden ik spreken !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.6	Om dat'ck een loods hoer zo fraai hebben uitstrijken : wan heb'cker niet ontmomt door ik scharpsinnicheyt die meisje daar hij zo zijn zin op hebben leggen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.7	die zonder sporrelingh vinden schande nog vinden schade , allee door hebben beleggen vinden ik voorzichtig rad .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.8	En dan hebben ander nog !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.9	ik dunken , ik sech uw , die ik hoor hier om ook lot te trek vinden doen stad .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.10	Of ik hoort ik om ' thooft te vlecht en te sieren mede een schackeerde krans vinden roosen en laurier , Voornaamlyck om die ik door ik verzien verstand gelegenheid zo god , en zulk middel vinden : die deze jongeling mogen komen te bekennen , vinden wat natuur en aard doen licht vrouw zijn : Op die hij zien daar naar mogen wacht , en die hij mede wakker opmerck lid op al haar boevery : vinden boven zynse schonen , en ' tschijnt al vrijen wat jenters als inder waarheid zijn , wan onder zyn't mare slenter .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.11	mare krijgen zijde wat geld vinden haar pol , vinden haar lief , zo tijd zijde na ' thuis hier vinden Gerrit de Dief , En huren daar een kleed , of lossen uit doen lommerd , Of naar doen schooier , of daar ' tgoedtjen zijn bekommeren , Hier bij een Juffrouw Lors , of bij een gier'ghe vrek : wan zelden zynse rijk , mare altyts vol gebrek : mede deze lenen god zijde fijntjes haar op pronk .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.12	Komter dan een snoeppert die half zijn beschenken , zo schrijftmen twee voor een , dan gaetet daar helen grof , ik licke-pot om strijd , hebben macher dan wel of .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.13	Dan ismen daar helen duits , dan gaetet op een sluycken , Door huykevaaken snood mede groot stenen kruik , En lederen vlesschen vinden zestien mengelen Wijn , vinden Wijn-koopers die ( god wouws ) beedigen zijn , Die ik nochtans wel kennen , mare ik selderij niet noemen , Hoewel de tolle-dief hij zulks durven beroemen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.14	daar komen dan een gerit allengsjes bij in huis , vinden roffyaans , vinden bloed , en ander liggen gespuis , vinden laag-loopers , speel-luy , vinden hoer en vinden snoer , En zulk gezelschap alles die vuil veer voer .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.15	wieden die daar meest verteren , die zijn daar goed zien zo lang alles ' tgeltje duren ; mare komen te geschien die iemand zien begeven bij een onder ' tlaken , Om ( zo gelijckmen zeggen ) wat meer kennis te manen ; En zijn doen kerel rijk , of zijn hij mare trouwen , doen feeksche loopen zelf en brengen het ande schouwen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.16	kijken zulk en nog meer vinden dierghelijcke ding , Die hebben hij mogen zien die dag'lijx daar om ginghen , het zijn wel een groots geluk voor deze jongeling , die hij zo buit schade gezien hebben al ding : Wat darter ommegaat enten leven van snol , Die gulzig bras alles zijde zijn bij mild pol , zijde schossche , zijde broos , zijde slemp , dempen vrijen , zijde slokken en slinden doen zoet lekkernij , En vlieg ongeschikt en hongerich an het schok , En duw door doen keel wel zulk groot broek .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.17	mare alles zijde zijn allee , zo zitten deze arm volk En braden een Raepje of een ui inde kolk , Of eten knoflook , daar zijde lelijk af stinken , En lijden haar dan wel mede scharrebier te drinken : zijde knab'len an een korst vinden oud verschimmelen brood , Of nemen doen prol-pot mede grut op haar schieten ; zij leven zijn wel slechten al achtet mennich groots : Al waard al vol wellust te zwaar vallen haar dood .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.18	zijn deze doen jonkheid niet een zaligheid en duecht die zijde die kennis zo bekomen in zij jeugd ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14515.s.19	In haar bekwaam tijd om god en kwaad te merken , En schouw vlijtig door zij schandelijk werk ; Die naderhandt mede smaad , mede armoet , en mede pijnen , belonen al doen gheen die daar mede bezig zijn .	None
bred001moor01_01.TEI.2.text.body.div.div.head.14517.s.1	hebben vijfde delen , hebben vijfde bedrijf .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.14520.s.1	angeniet en Koenraat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.1	Ja wel , durven die scherluyn zo velen nog vinden wij spreken ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.2	ik zullen zijn raad en daat nog lustig an hij wreken ; wan ik hebben ik zelf een loods vinden verschaffen , zijn door die hij mede rechte vinden ik zullen zijn ghestraft .	Emotion_Vindictiveness
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.3	nul mens datsen stuk !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.4	nul jammer !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.5	och !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.6	nul leed !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.7	Och arm jongeling !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.8	nul schelms verleider !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.9	Fy Koenraat , nul gij schalk !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14545.s.10	gij hebben die onbedocht , die eenvoudig knechten op een vleys-banck brengen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14549.s.1	Och lief heer !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14592.s.1	ik harden willen ik ontglijen , En het smelten vinden droefheid weg , helaas !	Emotion_BodyPart_BodilyProcess_Compassion_Sadness_Despair
bred001moor01_01.TEI.2.text.body.div.div.sp.14592.s.2	vinden medelijden Over die jonghman , die hij voor een meid uitgeven ; wan hij vinden staan aan ontvangen zullen zijn straffen .	Emotion_Compassion
bred001moor01_01.TEI.2.text.body.div.div.sp.14592.s.3	Och ik mach'et niet zien , daarom zijn ik lopen uit huis : och !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14592.s.4	ik zien hij bijnden en knopen , zijde leiden hij te banken volmolen uytghestreckt , En aanzien hij een wijlen pijnigen en rekken .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14592.s.5	die zijde hij lubben , och !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14592.s.6	die zijn nog om te lijden , die laten ik nog toestaan ; mare zijde wild gnap afsnijden , Ghelijck doen turk doel , ja al sterven hei daar vinden , Een ander ( seytse ) zich mogen spiegelen daar an .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14592.s.7	ik hebben gheen ander vrezen alles dats ' hij zullen vermoorden .	Fear_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.1	Ach wat bedrukken ghelaat !	HeavyHeartedness_Emotion_BodyPart_BodilyProcess_Sadness
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.2	wat smartelijk woord ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.3	Wat jammerlijk rouw , storten daar Angniet mede smarten ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.4	die ik doen oorzaak zijn gevoelen ik in ik harden .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.5	Och ik zijn een dood manna : wan deze doemen ik te sterven , Of alles een Ballingh-slandts voor Bedelaar te zwerven .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.6	Daar komen of watter willen , ik moeten haar spreken toen , goed dag Angnietje !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.7	wel Sustertje , wel hoe Klaagh jij dus truerelijck ?	Emotion_EmotionalAction_Sadness
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.8	secht ik wat isser gaan ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.9	Wat zijn uw doch gheschiet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.10	of wat hebdy uitstaan mede yemandt van stad ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14621.s.11	secht ik wieden zijn doen manna Diemen zo straf zullen , die daar een ander an Exempel nemen zullen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14649.s.1	gij zijn gheen antwoord waardig gij goetdunckende gek !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14649.s.2	hoe koomdy zo hovaardich , En zo vermetel stout , die gij deze vragen dart ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14649.s.3	En knagen uw niet doen worm vinden wroeghingh in uw harden ?	Emotion_BodyPart_BodilyProcess_Remorse
bred001moor01_01.TEI.2.text.body.div.div.sp.14649.s.4	Vermits die gij hij hebben die boos raad geven , zijn door die Jonghman hebben deze schellemstuck bedrijven ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14649.s.5	Die Jonghman die gij wij dor brengen voor een wijf , die staan nu in gevaar , en prijckel vinden zijn lijf , Door uw versiering val , en door uw kunstich liegen , Om wij door zulk trek zo lelijk te bedrieghen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14656.s.1	wieden sechdy , Writsert ha !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14656.s.2	wat hebben hij tocht ghedaan ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14669.s.1	Wildy die weet horen , ik zullen uw doel verstaan : weten gij wel die die maagd die Roemert wij vergunnen Een Haaghsche dochter zijn vinden treffelijk vriend , En die zij broeder zijn een Koopman zeer gheacht ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14681.s.1	zeker ' zijn zijn , die maacht hebben hij verkrachten ; naar die zij broeder hebben vinden deze gheweldt vernemen , zo zijn hij helen verstoren tot onsent innemen .	Emotion_Anger
bred001moor01_01.TEI.2.text.body.div.div.sp.14685.s.1	Wat hebben hij uytgherecht ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14693.s.1	hij krijgen hij bij doen kop , En vluegelden hij stijf , en maken voorts een strop .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14697.s.1	nul God !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.14697.s.2	wat willen hij doel ?	None
