vos_002kluc01_01.TEI.2.text.body.div.head.115.s.1	Klucht van Oene .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1407.s.1	Ik verzinne ; jou moer hiel gien hoerhuis : maer et hoerhuis et jou moer ehouwen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1410.s.1	En jou vaar was wel ier ien hoerevoogt / daer men in de Almenak van leest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1413.s.1	Jy hebt gelijk / men vaar was ien hoerevoogt : want hy et voogt van jou zuster eweest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1416.s.1	Jy ellementsche pekelhoer !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1416.s.2	krijg ik jou iens onder .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1419.s.1	Dat is hardt teugens hardt / zey de Duivel / en hy veest teugen de donder .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1422.s.1	Jy bint ien schans zwijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1425.s.1	Ik zel jou veur Commissarissen ontbien zoo waer as ik Fy hiet .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1430.s.1	Jy me voor Commissarissen ontbien ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1430.s.2	die macht en heb jy niet ; Jou beurs die is te kaal / om na ien Advokaat te wandelen : Want ien Advokaat is as ien Hoer / die heur om gelt laet handelen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.1	Jy men kalen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.2	jy gatvink ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.3	jy bint zelf zoo kaal as ien luis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.4	Wie bin ik schuldig ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.5	zeg hontsklink ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.6	ik woon in men eygen huis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1435.s.7	Tot mijnent zelle me Erfgename al mier asze miene uit de kas halen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1439.s.1	Dat is waer / ze zellen ' er veul in vinden ; Want asje jou hemt in jou poort trekt / heb jy ien hiele kas vol Linden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1442.s.1	Jy bint ien Vagebont .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1446.s.1	Ik bin dan wat ik bin / ik bin altoos al ien dolle snoeshaen : Et mach beuren dat ik veur de nikker loop / maar ik durf wel teugen de droes staen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1452.s.1	Jy bint ien stout man / ja jy bint ien man as onze Rijk was : Daer by bin jy zoo wijs / as Teunis / die zen Vaar vraegde / of Joseph ook Kattelijk was .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1452.s.2	Ja jy bint zoo arg as Miewes Tijsen in ' et Groenlantsche Traen-vat / Die wel dorst wedden / dat Mozus in de Geuze kerk egaen hadt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1455.s.1	Wat rijtme deuze Appelteef ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1458.s.1	Ik krijg ien popelezy op me lijf .	Fear_BodyPart_BodilyProcess
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1458.s.4	ik word zoo bang .	Fear_Emotion
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1461.s.1	Ik leg de stien hier neer .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1461.s.2	dit kijken duurt te lang .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1464.s.2	Oene binje daer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1467.s.1	Wat doet men liefste op d'aerdt zijgen .	Fear_BodilyProcess
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1470.s.2	haal ien weinig eek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1473.s.1	Ik zel jou eerst ontrijgen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1477.s.1	Wy hebben gien eek in huis / en de meidt et heur voet verstuikt / onder in 't gewricht : Loop doch mit ' er vaert ginder in de steeg / tot de kruinier met et scheel gesicht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1480.s.1	Ik beloof jou dat ik drae heen zel loopen / en weer komen zonder te missen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1484.s.1	Waer binje Ritsaart ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1484.s.2	spreek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1487.s.1	Hier ben ik .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1487.s.2	ien minnaar zel zen tijdt zelden vergissen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1491.s.1	Ritsaart / jy moet voorzichtig weezen asje hier by daag in huis wilt treen ; Want jy wordt staag nae ezien van onze buurwijf Madeleen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1494.s.1	Ik zel beschikken datze dat gapen wel drae zel staaken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1497.s.1	Hoe wou je dat beginnen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.1	Ik zel ien pasquil op heur laeten maaken : Want ik kom dikwijls by dat volck / om dat et men altemet ien praatje verlient .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.2	Ik zel ' er by ien gaen die de Beurs alle daag bestormt mit gestient : Maar hy et grooter stien in zen hooft as in zen juweelkoffer leggen ; De voeten van zen pasquillen / heb ik wel hooren zeggen / Binnen zoo kreupel as hy bot in zen Koopmanschap .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.3	Ik zel liever by de man gaen die uit ebannen is om zen quaede klap : Dit is ' er ien die zen wijf trouwde nae datze in 't Spinhuis hadt ezeeten : Hy rijmt veur en tegen et landt / om ien buik vol bier en eeten : Maar in zen zotheidt is hy zoo stantvastig as ik nooit ien key vant .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.4	Et zel best weezen dat ik gae by de Poret van et gelokkig eilandt / Dat is ien man die mit kracht en geweldt ien Dokter wil weezen : Maar hy et zoo weinig verstandt van pasquillen te maaken as van zieken te geneezen / Want zen pasquillen blaffen en ze hebben gien tanden om in 't vleis te slaen : 't Is ook gien wonder datze blaffen : want men ziet hum veul mit honden om gaen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.5	Hy rijmt ook veur honden : heeft et gelokkig eilandt an hem dan niet ien rechte Jorde ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.6	Zoo hy langer leeft : zoo zel hy noch in ien hondt veranderen : want hy is alrie ien hontsbodt geworden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1518.s.7	Ik ken de eigenschap van die pasquillenmaakers op ien draedt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.1	Schout .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.2	Pachter .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.3	Notaris .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.4	Steeboode .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.5	Diefleier .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.6	Verklikker .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1519.s.7	Hier wordt aan de deur geklopt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1522.s.2	vrou daer wordt aan de deur eklopt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1522.s.3	hier is onraedt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1525.s.1	Wie klopt daer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1528.s.1	Doet de deur oopen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1531.s.1	Et is de Schout : ik ken hum an zen spreeken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1535.s.1	Trijntje / jy hebt Ritsaart / as Oene quam / zoo menigmaal versteeken / Weetje nou gien raedt ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1535.s.2	ik bidt jou / bedenk ien aartige list .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1539.s.1	Hier Ritsaart / verschuilje mit er baert in deuze kist : Ik zel achter uit snappen en koomen de kist weer mit fatsoen veur uit haalen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1542.s.1	Zoo jy dat kunt doen / zoo zel ik je veur jou kunst betaalen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1543.s.1	Ritsaart in de kist .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1546.s.1	Ik zeg doet de deur oopen / of ik loopze mit geweldt op de vloer .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1551.s.1	Daer isze oopen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1551.s.2	Hoe maakje vroegmorgen zulk ien rumoer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1551.s.3	Ik was strak wat quaelijk / en men man is uit of hy eek te koop kan vinden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1551.s.4	Hebje wat lang ewacht / dat komt dat ik men slep ierst veur wou binden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1554.s.1	Juffrou / vergeef ons dan dat we zoo vrypostig in huis koomen : maar ' et is niet zonder reen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1557.s.1	Me dunkt dat et onbeleeft is datje zonder verlof in huis komt treen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1561.s.1	Ik kom mit de Pachters / Steeboo en ien publijke Notaris : Men zegt dat hier wijn eslooken is / en ik kom om te zien of et waar is .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.2	ik sluiken ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.3	dat was niet eerelijk edaen : Want et landt kan zonder Cijns te krijgen niet bestaen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.4	Al die sluiken hoormen mee naar de kaak te streeven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.5	Ik hou et mit de Schriftuur : want die wil hebben dat men de Kaizer et zijne zel geeven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.6	De eerlooze zeggen : kan men et zonder scha doen / men kan et zonder zond doen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1569.s.7	Zoo et jou belieft / jy kunt et huis deur snuffelen : maar jy zeltme ien groot afgrondt doen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.speaker.1570.s.1	Pacht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1572.s.1	Heer Schout / dit wijf zoekt ons te verleien deur heur bedrieglijk snappen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1575.s.1	Ik bin zuiver / en die zuiver is mach zen ooren schudden datze klappen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1578.s.1	De schurfde schaepen / heb ik wel hooren zeggen / blaeten et allermiest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1583.s.1	Wel propdarm / wat doen ik jou dat je me dus tergt en onbeleeft briest ?	EmotionalAction
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1583.s.2	In 't oude Testement worden et volk equelt van tierannen en helse Nikkers : Maar nou is et slimmer : want nou worden de menschen eplaegt van Pachters en Verklikkers .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1586.s.1	Notaris schrijf dat op / ier ik mier van heur lasteren walg .	Emotion_Disgust
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1589.s.1	Laat hy et vry in jou hart schryven / en hangen et boek an de galg .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1592.s.1	Dit wijf et eer en schaamt gelijk ter Kerken ebragt / dat blijkt wel an haar Baaren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1595.s.1	Wel / valse Testement-schrijver / wat heb jy te zeggen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1595.s.2	jou vaar is bankerot evaren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1604.s.1	Dat men vaar bankerot voer / kost jou niet ien zier : Hy gaf noch vijfentwintig ten hondert / dat is de rechte koers van ien bankerottier : Maar jou Daar was ten dief : want as hum zen werkvolk werk t'huis brochten / wou hy heur 't bedonge loon niet geeven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1604.s.2	Zeide zy , sinjeur we kennen van zulk ien kleine loon niet leeven : Wees jy te vreen / zeide hy / ja ik rae jou datje van hooger loon zwijgt : Ik bin ien Buurtmiester / ik zel maaken datje onderhouding van de Almoeseniers krijgt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1609.s.1	Dat liegje / jy eerdief / jy kolfvoet / jy druip-oog / jy luishondt / jy neus as ienanker : Pokkige hondt / hoe zelze jou noch op egeeten worden van de spaansche kanker .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1612.s.1	Juffrou schelt de man niet uit : want hy is hiel wijs ; of bin je buis ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1615.s.2	hy wijs ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1615.s.3	dat hy in ien rok liep en ien slab veur hadt / hy was prezendent van et Lazeris huis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1618.s.1	Ziet watje zegt !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1618.s.2	er is ien Notaris ; et hy gien bordt veur zen huis / dat komt omdat hy rijk is .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1621.s.1	Hy hoeft gien bordt veur zen huis : want hy et ien bordt veur zen kop / dat pubelijk is .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1624.s.1	Zie toe !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1624.s.2	jy kan me noch wel van doen krijgen : want ik weet er veul voort tehelpen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1628.s.1	Dat is waer / jy helpt ' er veul voort ; Maar hoe ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1628.s.2	jy helptze ierst uit ' er geldt en dan uit de poort .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1631.s.1	Dat ik zulk niet en doe / en dat ik wijs bin / getuigt men allernaeste buurman .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1634.s.2	in et schip van de blinden is ien oog stuurman .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.speaker.1635.s.1	Not .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1637.s.1	Wordt ik iens Pensenaris / dan zel et de quae wijven niet nae haar wens gaen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.1	Jy Pensenaris worden !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.2	ien Pensenaris deink ik as ' er achter de hal mit pens staen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.3	Boode .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.4	Juffrou versteurje niet !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1641.s.5	jy tiert jou an / of hy jou man edoodt hadt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1644.s.1	Ik wens de guit mit zen gat op ien hekel / en dat hy ien meulestien op zenschoot hadt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1645.s.4	Kruier .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1650.s.1	Goemorgen Juffrou / jy hebtme men huur gisteren betaalt : maar je wout men kist nietgeeven / Of je wou ' er in zien / of ' er ook iet dat jou hoorde in was ebleeven : Hebje et al edaen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1650.s.2	ik bin hier mit ien kruier ; want die zouze brengen an de schuit .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1653.s.1	Ik jou vodden deurzien !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1653.s.2	dat lust me niet / daarom gaet et gat vry uit .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1656.s.1	As je op de meidt niet weet te zeggen / moetje heur kist mee langen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.1	Hadtze ien meidt eweest asze hoorde / ik zou gien strijdt tegen heur anvangen : Want ik heb me teugen heur edraagen as ien rechtschaape vrouw : Maar ze was ien labbekak / die alle buure bakhuizen begaapen wou : Ging ze iens in de komeny / strak vilze an et kallen : bin dat gien boose werken ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.2	Dan was et / men Heer Schout / in men naers en uit men naers / gae deur men naers te kerken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.3	Men kelder die by men aare meiden zoo klaer as melk en heunig was / Lag by haar zoo morsig / ja zoo morsig of ' er ien varken Keuning was .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.4	Die et vuur van ien aar wil reekenen / laet zen eigen uitgaen / heb ik wel hoore zeggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1667.s.5	Men kamer was zoo slikkerig / dat ' er mit eeren ien zog in de kraem hadt meugen leggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.1	Ik heb by jou moeten lyen as et wijnterkooren op et veldt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.2	Binje rijker as ik ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.3	de Duivel dienje hebje geldt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.4	Heer Schout / ier ik by heur quam hadtze dertien meiden ehadt in neege weeken : Ze zou ien roof veur dien hel van daan haalen / en de Duivel zou ' er niet teugen durven spreeken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1675.s.5	Ze maaktme / om me te doen haaten / zoo zwart as de zwartste mol is : Want die ien hondt doodt wil hebben hoeft slechts te zeggen dat hy dol is .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1678.s.1	Jy gaapt niet of jy liegt : verstae je dat wel / helleveeg ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1684.s.1	Juffrou / ik kom niet / om mit jou te hassebassen : Ik smijt slechts schoenen te grabbel / wil jyse aan trekken / ik kan niet beeteren datze jou passen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1684.s.2	Jy moet jou niet versteuren / of ik mit jou wat in et gros praat .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1684.s.4	Heer Schout / spreek iens veur me / op datze men kist weer los laat .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1687.s.1	Voort / bezie de kist / of geefze de meidt : we moeten hier iens zien in alle hoeken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1690.s.1	Loop mit jou kist an de galg / men hooft staet ' er niet nae om jou prullen te deurzoeken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1694.s.1	Juffrou / jy hebt me veul verlet / de dingen die ik noch beschikken zel : Maar ik mach deinken heb ik me niet zadt egeeten / dat ik me niet zadt likken zel .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1698.s.1	Jy doet wel / datje om jou verzuimde tijt niet wilt kibbelen / noch mallen : Want die et lest uit de kan wil hebben / zel et lidt gemienelijk op zen neus vallen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1702.s.1	Kruier / reik me ien handt : want ' er is veul tin in dat ik van men ouwers heb eërft .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1705.s.1	Vryster wat zellen jou vrienden al beuren as jy ongetrout sterft .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1708.s.1	Heer Schout / we vijnden gien wijn in de kooken / noch kelder leggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1712.s.2	et hiele huis vol volk / wat pokken is dit te zeggen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1716.s.3	men lieve man !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1716.s.4	men uitverkooren !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1716.s.5	binje daer al weer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1716.s.6	Hier wordt ezeidt datwe wijn eslooken hebben / en dit raaktme an men eer .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1719.s.1	Dat zellenze liegen : ik wil hier gien vremt volk gehengen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1722.s.1	Heer Schout / ik heb ' er et vaatje mit wijn zelf in huis zien brengen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1725.s.1	Heb jy et ezien ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1725.s.2	zoo haal alle kisten van de wandt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1726.s.1	Trijn roept van binnen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1729.s.1	Brandt / brandt / brandt / water / water / water .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1732.s.1	Waer is de brandt ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1738.s.1	Waer is de brandt te vijnen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1742.s.1	De vlam komt uit et dak van et huis daer et kantoor is van de Pachters van de wijnen ; En 't huis van de Schout / dat ' er naest staet / begint men mee al deur te schrijven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1745.s.1	Impostmiester / daer dien ik by te weezen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1748.s.1	We dienen hier ook niet langer te blijven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.1	Is de brandt by de Schouts ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.2	daer woont jou Breur ontrent / och !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.3	Oene / daer bienj ook by .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.4	Hoe staeje zoo te futselen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1752.s.6	loop / ier ik ' er heen ty .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1755.s.1	Ik looper mit er vaert heen / om voor men Breurs huis te zorgen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1761.s.1	Ziet hum iens loopen : hy steekt zen naers uit of hy broodt wou borgen / Vijndt hy daer wat te schikken / dan gaet hy tot de ooren toe in et bondt : Hy heeft et beschik-boekje op egeeten : want et kappetory hangt noch uit zen mondt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1761.s.2	Daer niet te doen is weet hy geweldig te helpen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1765.s.1	Juffrou / nou is et tijdt om jou bangigheidt te stelpen .	Fear_Emotion
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1768.s.1	Waer is Ritsaart ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1773.s.1	Die heb ik al uit de kist doen gaen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1773.s.2	Nou moet et vaatje mit wijn / dat ik flus vergeeten heb in de kist te schuilen / an ien edaen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1773.s.3	Heb ik van de kist en brandt niet giestig kennen verzieren ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.1	Ik zel jou lijf teugens Paas / tot loon / verzien van nieuwe klieren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.2	Volhardt jy vry in liegen en bedriegen / zoo hou ik jou voor ien deugdelijke meidt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.3	Die zeggen dat liegen zondt is / betoonen heur bottigheidt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.4	Die voorzichtig is / moet hum nae de tijdt voegen / hoort men de wijzen kallen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.5	Wie om best willen liegt / leidt ien stien uit de weeg / om dat ' er ien aar niet over zel vallen Kom / brengen we et vaatje an ien zy / zoo worden we niet in et lyen ebracht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1782.s.6	Wie zen schandt kan bedekken / en schae verhoeden / et groote kracht .	None
