rivi001vero01_01.TEI.2.text.body.div.head.230.s.1	De verovering van den Briel , Of grondlegging der Batavische vryheid .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1957.s.1	Spaar dan de zulken slechts wier schuld niet is gebleeken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1981.s.1	Hun schuld is algemeen : dit lydt geen tegenspreeken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1981.s.2	Na Egmond en van Hoorn het leeven zyn ontroofd , Heeft myne Ruitery gezworen , zich het hoofd , Ter denking aan de wraak , geduurig kaal te scheeren , Tot zy gewrooken hadt het moorden deezer Heeren ; En sedert hebben zy de Geestlykheid geplaagd , Voor haare opstookery , gekneveld en verjaagd , Waar 't mooglyk was , om 't kwaad dat dees bedryven deeden .	Emotion_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.1981.s.3	Ons Bootsvolk , eveneens verbitterd en te onvreden , Draagt op de Murs , een Roos , of Nap , of Pelikaan , Of 't wapen van den Turk : Treslong , door spyt geraên , Zal haar zyns Broeders bloed op hals en kop doen daalen : Sonoy , wil haar den hoon , hem aangedaan , betaalen : De Ryk , voor wien men hier de trom met yver roert , Werft een nieuw Vaandel volks , het welk den naam reeds voert Van 't bloedvaên volk ; dus blykt wat hy denkt uitterechten Op hen die met hunn ' mond of handen ons bevechten ; En wel op de eersten 't meest , wier vuige huichlaary Ons vloekt en 't Spaansch gedrag durft zeegnen : maar zoo gy Eén Kloosterling , Jesuiet , of Priester aan kunt toonen Die ons heeft dienst gedaan , 'k zal al de rest verschoonen .	Offended_Emotion_Sadness_Spitefulness
rivi001vero01_01.TEI.2.text.body.div.div.stage.1986.s.1	Vander Mark , Treslong , Rochus , Elizabeth , Frederik , Maria .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1994.s.2	Rochus !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1994.s.4	Treslong !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1994.s.5	ik vrees voor ongeval , En dat de Kastiljaan weêr meester worden zal !	Fear_Emotion
rivi001vero01_01.TEI.2.text.body.div.div.sp.1994.s.6	Hy 's nu te Swartewaal en komt de Briel herwinnen !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1994.s.7	In minder dan één uur zien wy hem weder binnen !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1994.s.8	Dit 's door een ' Kloosterbroêr ons daadelyk gezegd .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1998.s.1	Wat heeft hy meer verhaald ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2004.s.1	Bossu was een oprecht , Goedhartig , inlands Heer , die 't Krygsvolk herwaards leidde Als Oppergeneraal .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2007.s.1	Rochus , tegen vander Mark .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2010.s.1	Gy moogt hem vry verbeide : Ik wenschte wel dat ik zyne aankomst reeds vernam .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2018.s.1	Waar of die Kloosterboef dees tyding toch bekwam ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2018.s.2	Hy hoopt door looze list ons aller hart te ontroeren , En deeze Burgery ten opstand aan te voeren .	Fear_Emotion_BodyPart
rivi001vero01_01.TEI.2.text.body.div.div.sp.2018.s.3	Waar is die Prevelaer ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2018.s.4	op dat ik hem doorstoot , Of wel door pyniging zyn straf des doods vergroot !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2026.s.1	Stel u gerust , Mynheer , wilt minder toornig weezen .	Emotion_Anger
rivi001vero01_01.TEI.2.text.body.div.div.sp.2026.s.2	De Burgers zyn u trouw en schynen niets te vreezen ; De Kindren steunen zelfs op uwe dapperheid , En met Treslong en my is alles zoo beleid , Dat Spanjaard en Bossu als haazen zullen vluchten .	Fear_Emotion
rivi001vero01_01.TEI.2.text.body.div.div.sp.2030.s.1	Maar , Rochus , is 't wel waar ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2039.s.1	Gy zult veel minder zuchten , Wanneer ge een waterzode alhier bereid zult zien , Die aan geen ' Spaanschen mond zal smaaken ; ja , misschien Zal Graaf Hennin , geleerd door schaê , welrasch vervloeken , Dat hy , in drassig Land , de Watergans dorst zoeken .	Fear_EmotionalAction_BodilyProcess_Anger
rivi001vero01_01.TEI.2.text.body.div.div.stage.2044.s.1	Vander Mark , Treslong , Koppestok , Rochus , Elizabeth , twee Edelen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2047.s.1	Koppestok , met drift , tegen Vander Mark .	BodilyProcess
rivi001vero01_01.TEI.2.text.body.div.div.sp.2051.s.1	't Is zeker dat Bossu ons hier verrasschen wil ; Zyn Schepen , opgepropt met Krygsvolk , nadren stil En haastig om de Stad , zoo 't zyn kan , te overvallen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2055.s.1	Welaan , men spoede zich dan daadlyk naar de wallen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2058.s.1	Treslong , tegen Vander Mark .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2075.s.1	Zorg dat het hand geschut hem voor de Zuid poort groet , Waar by ge uw Musquettiers zeer stil verbergen moet , Om 't eerste vyands rot gewis te kunnen raaken , En let wel op den Dyk .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2075.s.2	Wy zullen 't zien te maaken , Wanneer de Kastiljaan durft nadren aan de Stad , Hy zich bezetten ziet van alle kanten ; dat Hem 't water overvalt , eer hy het kan vermoede : Ik zal me in aller yl dan naar Bernisse spoede En steeken , met myn volk , zyn Schipgevaart in brand , Of van den oever af , of booren 't met de hand In 't grondelooze diep : 't vernielen zyner Schepen , Terwyl hy van alom door 't water wordt beneepen , Verhaast zyn veege vlucht : zorgt gy voor Poort en Muur , En voorts als 't is gezegd ; dan zal ik , binnen 't uur , Bezorgen dat Bossu , in 't ongeregeld wyken , Een meenigte zyn 's volks hervormen ziet in lyken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2082.s.1	Gy , Rochus , die Treslong getrouw hebt onderricht , Blyft by hem , volg zyn ' last en denk aan uwen pligt , Gelyk ik , zoo 't betaamt , myn pligten ga volvoeren .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.2086.s.1	Treslong , Koppestok , Rochus , Elizabeth .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2089.s.1	Koppestok , terwyl achterwaards eenige Boeren , Boerinnen , enz. met pak en zak over het Tooneel , als Stadwaards , gaan .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2092.s.1	Men ziet een goed getal der omgeleegen ' Boeren , Van 't Land , zich Stadwaards spoên , om 't Spaansch geweld te ontgaan .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2095.s.1	Elizabeth , onder het gerucht van Trommel en Trompet .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2098.s.1	Al 't volk komt op de been .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2098.s.2	Hoort hoe de Trommels slaan , Wie weet of niet Bossu de Stad van verre nadert .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2103.s.1	Hy is nog niet geland .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2103.s.2	Ons Krygsvolk wordt vergaderd Door Entes en de Ryk ; ik hoor hun beider stem .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.2107.s.1	Treslong , Koppestok , Rochus , Elizabeth , Kornelia , Frederik , Maria .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2114.s.1	Bossu zal hier haast zyn ; helaas !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2114.s.2	ik vrees voor hem , Wyl hy ons straffen zal , zoo hy door't moedig vechten , Hier niet worde afgeweerd !	Fear_Emotion
rivi001vero01_01.TEI.2.text.body.div.div.sp.2114.s.3	Des Konings Oorlogsknechten Ontscheepen zich welhaast en spoeden naar ons toe .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2124.s.1	Myn oogen zyn byna door al het kyken moê , Daar ik eerst tonnen vuldde en aarde heb aangedraagen Met knaapen van myn ' slag .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2124.s.2	By weinigen die klaagen Zingt ver het grootste deel ‘ Wilhelmus van Nassouw !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2124.s.3	’ Dat is de braave Prins daar ik het ook meê hou ' , En die , als Vader zegt , ons spoedig by zal springen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2129.s.1	Laat ons dan altemaal te zyner eere zingen ; Zoo hy ons by wil staan heeft Stad en Land geen nood .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.2133.s.1	Treslong , Koppestok , Rochus , Philipszoon , Elizabeth , Kornelia , Frederik , Maria .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2135.s.1	Philipszoon .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2138.s.1	Nu komt de vyand haast ; ik heb zyn kleene Vloot Alreê zien naderen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2141.s.1	Frederik , naar Philipszoon lopende	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2143.s.1	Hoor Vader , 'k moet u spreeken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2146.s.1	Treslong , tegen Rochus .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2148.s.1	Laat ons dan gaan .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2152.s.1	Ik zal 't hem bitter op doen breeken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2155.s.1	Koppestok , tegen Rochus .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2157.s.1	Den vyand ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2165.s.1	Zult gy dat doen ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2168.s.1	Rochus , met drift op zyne borst slaande .	Honor_EmotionalAction_BodyPart_Dedication
rivi001vero01_01.TEI.2.text.body.div.div.sp.2171.s.1	Ja , Schipper Jan , Ik zelf , ik zal dat doen !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2177.s.1	Koppestok , en Philipszoon , gelyk .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2179.s.1	Wy gaan met u .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2185.s.1	Dat kan Niet zyn : wy gaan alleen met eenige Soldaaten Of Bootsvolk .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2190.s.1	Koppestok en Philipszoon , te gelyk .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2192.s.1	Zouden we u , in dit gevaar , verlaaten !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2201.s.1	Daar vrees ik juist niet voor ; maar vander Mark begeert , Dat hier de Burgery haar ' Muur en Wal verweert En niet daar buiten ga : dus hebt gy 't minst te schroomen .	Fear_Emotion_Shame
rivi001vero01_01.TEI.2.text.body.div.div.sp.2201.s.2	Ik heb iets van gewigt met Rochus voorgenomen , Dat mooglyk 's vyands trosch kortstondig brengt ten val , En daar heel Nederland , uit vreugd , van daavren zal .	Joy_Emotion
rivi001vero01_01.TEI.2.text.body.div.div.stage.2205.s.1	Koppestok , Philipszoon , Elizabeth , Kornelia , Frederik , Maria .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2209.s.1	Ik vrees dat Rochus drift hem in 't bederf doet loopen ,	Fear_Emotion_BodilyProcess
rivi001vero01_01.TEI.2.text.body.div.div.sp.2214.s.1	Daar weeke Vrouwen zyn , is weinig goeds te hoopen Van 't Manvolk , dat haar klagt altyd de handen bindt .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2217.s.1	Elizabeth , met drift .	BodilyProcess
rivi001vero01_01.TEI.2.text.body.div.div.sp.2225.s.1	Daar weeke Vrouwen zyn !...	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2225.s.2	Gy kent ons niet myn Vrind : 't Is ver van daar : gy mist : wy zyn geen weeke Vrouwen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2225.s.3	Wanneer Bossu ons hier bestormt zult gy beschouwen , Hoe weinig wy den Mans , in dapperheid en moed , In d ' aanval af te slaan , bezwyken ; neen , geen voet - Noch stroo - noch hairbreet zelf wil hen het Vrouvolk wyken !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2225.s.4	Geen praatjes zyn hier nut ; dit zal door daad en blyken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2230.s.1	Maar Moederlief !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2235.s.1	Wel zoo !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2235.s.2	wel vrouw Elizabeth , Gy spreekt als een Heldin .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2238.s.1	Kornelia , zeer driftig .	BodilyProcess
rivi001vero01_01.TEI.2.text.body.div.div.sp.2260.s.1	Zoo doet zy .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2260.s.2	Welke wet Heeft aan de Vrouwen ooit verbooden , om de wallen Meê te verdedigen ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2260.s.3	Was Vrankryk niet gevallen In Koning Hendriks magt van Engeland , indien Zich de Orleansche Maagd niet aan hadt durven biên Voor d ' Erfgenaam van 't Ryk ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2260.s.4	heeft zy zich niet gekweeten , Dat Karel , toen niet meer dan Dauphyn slechts geheeren , De Britten overwon , den Franschen Troon beklam , En 's Engellanders hooft de Leliekroon ontnam ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2260.s.5	Dit deedde een Maagd , dit deed Johanna voor haar ' Koning .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2260.s.6	Een andre , eveneens in naam , heeft haare wooning , Haar Moederlyke Stad , Beauvais , wanneer die Plaats Byna verwonnen was , door 't stormen des Soldaats , Behouden door haar ' moed , dewyl zy zelf met Maagden En Vrouwen , meer dan Mans , haar vyanden verjaagdden ; Waarvoor daar eens in 't Jaar wordt ommgang gedaan , Waarin de Vrouwen voor , de Mannen achter , gaan : En hoe veel Steden zyn , door dapperheid der Vrouwen , Ja hoe veel Landen zelfs zyn niet door haar behouên ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2260.s.7	Dit laatst geval is nu juist hondert Jaar geleên ; En zouden wy alhier de Mannen wyken ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2260.s.8	neen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2268.s.1	Wie dacht ooit dat alhier ook zulke Vrouwen waaren ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2268.s.2	Wanneer Bossu dit ziet zal hy de moeite spaaren Om dikwerf zyn bevel ten storm te geeven ; want Daar ieder vechten durft , beleidt met goed verstand , Is ligtlyk van een ' wal den aanval af te weeren .	None
rivi001vero01_01.TEI.2.text.body.div.div.head.2271.s.1	Tiende tooneel .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2278.s.2	Vrienden !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2278.s.3	staat my by !...	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2278.s.4	Wilt toch de wreedheid keeren Die my wordt aangedaan !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2282.s.1	My dunkt gy zyt gewondt .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2313.s.2	een verwoede Geus , die my verstoken vondt In eenen hoek der Kerk , na 't Klooster was ontheiligd , Viel raazende op my aan , daar ik my dacht beveiligd Te weezen voor hun woên ; hy greep my by den baard , Doorstiet myn borst en wierp my , vloekende , ter aard ' , Ja heeft aan my de schuld van Alvaas kwaad gegeeven !	Emotion_EmotionalAction_Anger
rivi001vero01_01.TEI.2.text.body.div.div.sp.2313.s.3	Graaf vander Mark en hy doen beurtelings ons beeven !	Fear_BodilyProcess
rivi001vero01_01.TEI.2.text.body.div.div.sp.2313.s.4	De Spanjaard , en de Geus zyn even toomeloos , Gelyk in ontucht , wreed , onredelyk en boos .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2313.s.5	Daar ons Toledo sterkt , houdt hy noch maat noch paalen , Door , op den Geus , ons leet met woeker in te haalen : Waartegen weêr Lumey alle onze Kerken schendt , En op de Geestlykheid zyn dolle woede wendt , Niet onderzoekende wie schuldig of onschuldig Op 't wreedst mishandeld wordt .	Emotion_Unhappiness_Sadness_Anger
rivi001vero01_01.TEI.2.text.body.div.div.sp.2313.s.6	Is 't niet genoeg , geduldig , Stilzwygende aan te zien , de Kerken overal , Waar hy slechts meester wordt , tot eenen Paardenstal Misbruiken ?	Aquiescence_Emotion_EmotionalAction
rivi001vero01_01.TEI.2.text.body.div.div.sp.2313.s.7	Laat uw oog in 't Klooster Rugge weiên Rondom zyn ' Tempel wand ; beschouwt eens , zonder schreijen , Hoe zynen blanken muur , van schilderwerk ontbloot , Zyn eerste sieraad mist , het Altaar al te snood Verbryzeld en alom het beeldwerk weggeslagen !	BodilyProcess_Sadness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2313.s.8	Wie zal zulks kunnen zien en niet met reden vraagen , Waarom de Plonderaar met zilver , met fyn goud , En 't edele gesteent ' , zich niet te vreden houdt ; Maar 't houte by telwerk en kalk en steen doet breeken , En zich aan 't kunstpenseel eens Schilders komt te wreeken ?	EmotionalAction_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2316.s.1	Philipszoon , tegen Pontus .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2319.s.1	Maar , Vader , wat de Geus van uwe Kerken haalt , Wordt , door de Spanjaards , ruim uit Burgerroof betaald .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2334.s.1	Wel hoor , ik wil Lumeys noch Alvaas kwaad verschoonen ; Zy zyn de besten niet en heet op wraak betoonen ; Maar de eerste werkt niet zacht voor Vryheid van het Land , En de andre smeedt voor ons een ' yzren Slaafschen band .	Emotion_Desire_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2334.s.2	Daar vander Mark zich haast bepaald ziet door Oranje , Wordt daaglyks Ferdinand nog opgehitst uit Spanje : Terwyl de Graaf 't bevel des Prins te buiten gaat En diens bestraffing wagt , verheft des Konings Raad Het Hertoglyk bedryf , daar 's Paussen gunst betooning Den Hertog wydt den hoed en degen , ter belooning Der wreedheên die hy pleegt : beschouw dit zoo als wy , Dan kiest ge ook vander Marks , maar nimmer Alvaas , zy ' .	EmotionalAction_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2340.s.1	Zy beide , door hun drift in gruuwlen te bedryven , Te fel , verpligten ons in 's Koning eed te blyven , Daar niets ter Waereld u noch my van kan ontslaan .	BodilyProcess_Anger
rivi001vero01_01.TEI.2.text.body.div.div.sp.2345.s.1	De Koning heeft aan ons den eersten eed gedaan ; Dat hy die 't eerst volbrenge en ons niet laat verdrukken	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2349.s.1	Wie laat Lumey begaan in alle gruuwelstukken ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2356.s.1	De wraak van Merula , en Alvaas helsch bedryf .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2362.s.1	Een uitvlucht van dien aart heeft weinig om het lyf .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2362.s.2	Begeert hy wraak , laat hy zich op de Spanjaards wreeken .	Emotion_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2366.s.1	Hy zegt , zy woeden meest door 't geestelyke preeken .	EmotionalAction_Anger
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.1	Rampzaalge Geestlykheid , in zulken tydsgewricht !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.2	Daar ons des Paussen wil en 's Konings last verpligt , Om elk het oud Geloof krachtdaadig in te scherpen , En alle nieuwigheên te doemen , te verwerpen ; Daar 't Bisschoplyk geboden 's Land voogds hoog gezag , Daar de Ovrigheid beveelt , de Spanjaard , dag op dag , Zelfs dwingende gebiedt den opstand te verdoemen , En wie de Kerk verlaat ' , doodschuldigen te noemen , De afdwaaling Kettery te heeten , en de straf Die de Inquisitie , hier en elders , daar voor gaf , Hoe schaadlyk voor dit Land , den menschen aan te pryzen Gelyk een heilig werk .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.3	Wy doemen , wy verwyzen Wat naar den afval zweemd , en opstand koestren kan , En moeten 't doen , op straf van ongenade en Ban ; Doch zien , aan d ' andren kant , daar wy dien last volbrengen , Ons ongeluk ten top , ons bloed wreedaartig plengen : Al waar de Geus verwindt , of listig meester wordt , Zien we ons , voor 't allerminst mishandelt , wreed verkort , In 't oud Geloof veracht , met de Altaars omgesmeeten , En met al 't heiligen verwoed van een gereeten .	Emotion_EmotionalAction_Unhappiness_Disgust
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.4	Hier legt een Offerkleed , daar 't edel Wierookvat , Ginds een Maria-beeld , met brein en bloed bespat !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.5	Geen Kruis wordt aangezien dan met verachtlyke oogen ; Geen dierbaar overschot , of 't is met slyk betoogen !	Emotion_Hatred_BodyPart_Disgust
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.6	Het rein Wy water stroomd , met den gewy den Wyn En Olie , langs den vloer der Kerk , daar 't wit Satyn , Het Karmozyn Fluweel , en meerder kostlykheden , Daar 's Priesters ingewand , verpletterd en vertreeden , Voor elks gezicht ten toon , zich siddrende verspreid En de overmaat vervult van alle afgryslykheid !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.7	Geen één der onzen , die , doorstriemen of door wonden , Hun wreedheid niet gevoelt !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.8	geen Non blyft ongeschonden ; Daar ieder Klooster-Cel thans wordt een ontuchtspoel , Blyft geen gewyd Gesticht in stand door hun gewoel .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.10	ik zweeg tot nog hoe 'k onze Regulieren , Wel negentien in tal , door die bloedgraage Gieren , In 't Monniks-heil gewaat , zag martlen door de Koord , En hangen aan een ' balk ! 'k heb hun gekerm gehoord , In Rugges Kloosterschuur !	Fear_BodilyProcess_Despair
rivi001vero01_01.TEI.2.text.body.div.div.sp.2410.s.11	dit 's door Lumey gebooden ; Ik zag der Geuzen woên en ben , gewond , ontvlooden .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2423.s.1	De gramschap van den Geus , die zich beledigt acht , En Alvaas tyranny heeft zulks te weeg gebragt : Hy gaf den Geuzen stof tot deeze gruuweldaaden ; Hy heeft door Zwaard en Vuur , door Galgen en door Raden Hier 't allereerst gewoed : maar zoo de Oranje Held , Aanvaardende 't bewind , Lumey geen paalen stelt , En ieders Kerkgebruik alom niet vry zal geeven , En ieders recht beschermt , verbeure ik lyf en leeven .	Offended_Emotion_Anger_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2423.s.2	't Is voor den Staat , den Prins en voor ons zelfs ; maar niet Voor Entes noch Lumey dat gy ons yvren ziet .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2426.s.1	Pontus , terwyl men een naderend gerucht hoort , en eindelyk een deel vluchtelingen verschynen en zich bergen ziet ; bestaande deeze vlucht , uit Geestelyken , zoo Mans - als Vrouwspersoonen , gevolgt door Edelen , Matroozen en Soldaaten .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2430.s.1	Wat moordkreet kryscht en knerscht op nieuw weêr in myne ooren !...	EmotionalAction_Hatred_BodilyProcess_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2430.s.2	Ziet zelfs de Geestlykheid het deugdlyk hart doorbooren !...	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2430.s.3	Ziet nu der Geuzen woên en bergt my voor hunn ' haat .	Emotion_EmotionalAction_Hatred_Anger
rivi001vero01_01.TEI.2.text.body.div.div.head.2433.s.1	Elfde tooneel .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.2436.s.1	Entes , Koppestok , Philipszoon , Pontus , Elizabeth , Kornelia , Frederik , Maria , eenige Edelen met Degens , Matroozen met Bylen , en Soldaaten met Zwaarden gewapend .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.2439.s.1	Entes , met ontbloot Zydgeweer , tegens Koppestok en Philipszoon .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2459.s.1	Hoe Vrienden , hoort gy hier naar Paapen beuzelpraat ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2459.s.2	Denkt nu aan nutterzaak ; bezet met ons de wallen , Waarop het Spaansch geweld zoo daadlyk aan zal vallen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2459.s.3	Prins Willem eischt uw dienst , de Staat en 't Vaderland Begeeren dat gy nu kloekhartig saamenspand , Tot welzyn van u zelfs , van Vrouwen en van Kindren .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2459.s.4	Biedt tegen weer aan hun , die hier uw recht vermindren , De wetten van ons Land vertrappen met de voet ' , En doemen u ter straf ; het uitgestortte bloed Der Helden , door de hand dier Beulen wreed vergooten , Schreeuwd , krytende , om de wraak !	Emotion_EmotionalAction_BodilyProcess_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2459.s.5	de moord der Landgenooten , Waarvan de zwarte aard nog roode teekens draagt , Heeft onze loome zucht ter wreeking lang beklaagt .	Emotion_Dissapointment_Sadness_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2459.s.6	Al wat slechts reuk ontleend van Spanjaards of van Paapen , Is enkel en alleen tot ons bederf geschapen : De Kastiljaan en Beul doen wat de Geestlykheid Hun aanpreekt en beveeld ; niets is ons opgeleid , Niets wierdt ons afgeperst , nooit heeft men bloed zien stroomen , Of 't is uit preevlaary der Paapen voortgekomen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2464.s.1	Die menschen zyn zeer naauw gebonden aan 't bevel Van Koning en van Paus .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2481.s.1	Zoo is 't ; gy zegt zeer wel : Dit wierden wy gewaar , in hunnen blinden handel , Hun liefdeloos gedrag en spooreloozen wandel , Hun maateloos geschreeuw en schendende adderstong , Waardoor men ieder Leek tot straf der Geuzen dwong ; De wreedheên roemende , als doorluchtige bedryven , Als daaden , die 't gezag van Paus en Koning styven .	Emotion_Hatred_BodyPart_Love
rivi001vero01_01.TEI.2.text.body.div.div.sp.2481.s.2	Dus werdt een wreed gebod verkondigt met vermaak Door deeze Geestlykheid , die , heet op bloed en wraak , Geen zachtheid hulde doen , maar haar Gemeente leeren , Dat zy door vuur en staal moet loutren en bekeeren : Dier halven moeten wy haar ook door brand en moord Verbeetren , en voldoen aan haar gesproken woord .	Emotion_BodilyProcess_Compassion_Other_Desire_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.2485.s.1	De Spanjaards dwingen haar daartoe .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2492.s.1	Dat zyn maar listen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.2492.s.2	Komt , Vrienden , laaten wy daarover niet meêr twisten , En liever het geweld des vyands wederstaan .	None
