bidl001nede01_01.TEI.2.text.body.div.head.138.s.1	De muitery en nederlaag van Midas , Of koning onverstand .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.3	Komt kraay meê by de vogels zingen Gy zijt wetentig al te goed .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.4	Wat doeje hier myn lieve bloed ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.5	Druip stil aan kant , leer eerst wat leezen , Dan kunje meê een Drekvlieg weezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1944.s.1	Spinnekop gekwest , al de Voorige .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1948.s.1	Wat schreeuwt daar uit zo vollen krop ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1953.s.2	dat 's confreere Spinnekop , Hy lykt gekwest .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1957.s.1	Waar 's hy gevonden ?	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1959.s.1	Belachal gaat ter zyden by hem .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1963.s.1	Hy zeid , hy kreeg na 't staan twee wonden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1967.s.1	Wat is 't voor een ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1984.s.1	Die 't goed nooit prees , En 't minste kwaad ten vuur verwees ; Die zo geneigt tot kritizeeren , En herrewarren , disputeeren , En hair te klieven is , dat hy 'T fenyn zoekt : als een honingby , Uitlekk're zappen van de kruijen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1984.s.2	En wat zijn konsten doen beduijen , Kan blyken aan die droeve klucht , Die nog in druk en banden zucht - Deeze is Betaalsheer van Zoldaaten , Die nu hun ' vaan , en kunst verlaaten 'T zyn dolle worremen , myn Heer .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1989.s.1	Die naam is my nog nimmermeer , By dicht , of dichters voorgekomen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.1	Geloof niet , dat hy immer droomen , Of luimen heeft gewaad , waar in , Hem rym of kunst schoot in den zin .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.2	Wat maakt die man al cermonien !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.3	Wat draaid dat hoofd !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.4	hoe gaan de kniën !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1998.s.5	Hy buigt , en strijkbeent , lacht , en schut .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2002.s.1	Waar toe kwam hy uw Vorst te nut ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.1	Om per memorie op te schryven , Den lof van Midas krygs-bedryven , Hy heeft , al zag men hem niet veel , Zeer groot gezach , en 't meerendeel Der Legerplaatzen , afgemeeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.2	Wel eêr was 't een der aards-Poeëten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.3	Verstaat , toen Weetniet met zyn stam , In uwe school te heerschen kwam .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.4	Ja deed als hoofd te met de muuren , Van Pallas hof zyn ' wraak bezuuren ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2017.s.5	Hy is een groot vernufteling , En dient zyn Vorst met hart en kling .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2021.s.1	Wie is die met zyn ' korte hairen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2025.s.1	Dat 's 't hoofd van al de zoetelaaren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2029.s.1	'T is immers geen , die schrijft ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2041.s.2	Maar echter gaat hy in 't gemeen , Daar luiden van geleerdheid wand'len , Niet om van letterkunst te hand'len , Maar om te zyn een Criticus , Zelf subtilissimissimus .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2041.s.3	Hy kan ook al het fyne roemen , Ja ook carakters schier al noemen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2045.s.1	Wat doller Horsel werd daar herwaarsts aangebragt ?	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2050.s.1	Horsel , by de Voorige .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2054.s.1	Hoe woeld ?	BodilyProcess
bidl001nede01_01.TEI.2.text.body.div.div.sp.2054.s.2	hoe raasd hy dus ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2058.s.1	Hem had ik nier verwacht	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2062.s.1	Zo kend gy hem ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2066.s.2	ja .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2070.s.1	Ter deegen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2085.s.1	Gewis dien heeft u Vorst gekreegen , Gelijk hy altijd is gesteld : Ei , ro myn ' bede by u geld , Laat hem doch om zyn ' losheid loopen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2085.s.2	Die zal zyn ' kennis niet verkoopen , Hy speeld zeer fraay den wilden man , En ziet noch vriend , noch vyand an ; Maar wilje hem het beste leeren ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2085.s.3	Laat hem niet meêr by Twist verkeeren ; Op dat zyn ' woestheid neêrgezet , Hy speelen schrijft na uwe wet .	BodilyProcess_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.2090.s.1	'T is , of hy droomt , of staat te ronken !	BodilyProcess_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.2090.s.2	Wat maakt gy hier ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2094.s.1	Spreek , ben je dronken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2098.s.1	Wie diende gy ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.2100.s.1	Horsel .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2105.s.1	'T is wel bedocht , Van 't Satris Veem . 'K heb jou gezocht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2105.s.2	Wel Rymbroer , wel hoe gaan de zaaken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2105.s.3	Wat kunje voorje sput nou maaken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2109.s.1	Zwyg , zwyg , en denk , waar dat je bent .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2113.s.1	De Satris zyn hier niet bekend .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2117.s.1	Nog eens zwyg stil .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2126.s.1	Myn ' lijf staffieren Brengt hem aan kant , tot dat het zwieren Der dolle geesten in zyn geest , Bedaard is .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2126.s.2	Hy is een geweest , Waar in myn ' konst is opgeheven ; Maar door veel vocht weêr uitgedreeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2132.s.1	By de Voorgaande werd Trompetter Blaaskaak , gevangen gebrocht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2142.s.2	groote Apollo , hoor myn recht , Ik was Trompetter in 't gevecht , Dat 's waar ; maar wien zou 't niet verdrieten , Dat , als by heeft een stuk gemaakt , Dat niet op uwe hoofd school raakt ?	Emotion_Sadness
bidl001nede01_01.TEI.2.text.body.div.div.sp.2142.s.3	Wie zou schier niet in 't honderd schieten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2153.s.1	Misschien is dit wel die Zoldaat , Die kluchten uitschrijft , en laat drukken , En die , gelijk zijn eige stukken , Aan alle menschen leezen laat : En scheldende ieder , wil doen blyken , Dat zy zyn roem verongelyken , Die hem den doorgang in uw perk , Ontzeggen om eens anders werk .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2157.s.1	Ik heb ons Volk maar aangedreeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2162.s.1	'K zal u straks uw ' belooning geeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2162.s.2	Ik ken , ( zie 'k wel ) dit beeltenis .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.1	Dat 's comma , punt , parenthesis , Ook noemt men hem N tuttel ende , Een oorzaak van zyn eige elende .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.2	Die meent te sterven van verdriet , Als hy verkeerde accenten ziet .	Emotion_BodilyProcess_Sadness
bidl001nede01_01.TEI.2.text.body.div.div.sp.2180.s.3	Hy heeft by O , en E gezwooren , De letterkonst door 't hart te hooren , Om dat K dubbelde U wykt voor Q ; En dat hy ook de waap'nen nu , Als Adelborst heeft opgenomen , Is om den Zangberg op te komen , Te dwingen , dat zy op het stuk Van Lettergreepen , en den druk , Hem als , Distinctie , laat formeeren , De wetten van het corrigeeren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2184.s.1	Hoe is zyn eige naam ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2199.s.1	Hy heet Heer , Speldezoeker .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2199.s.2	Die zo zweet , Heeft heên en weêr te post geloopen ; Voor hem staat Midas slaapzaal open ; Voor hem is niet verborgen , want , Hy diend voor niet Vorst Onverstand , En dat met zulke een ' drift en yver , Dat hem ook de eernaam hoord van dryver , Hy pretendeerd uw zoon te zyn , Om dat hy 't liedje van Krispijn , Heeft voor zyn Buurman uitgeschreeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2206.s.1	Die zal voorts in zyn eerdienst leeven , Gelijk een Inkhoorn in een kouw , Om dat gy altijd loopen wouw , En nooit in wetenschappen vord'ren .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2210.s.1	Daar werden twee Rovers by de voorgaande gebragt .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2215.s.1	'T is tegen Krijgs-gebruik en ord'ren , Dat gy hen bind , en dreigd , en staat .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2229.s.1	Zwyg , zwyg , eer 't hem noch erger gaat .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2229.s.2	Dit zyn twee Roovers , de een heeft vaarzen Gestoolen , en van hooge laarzen Op toffelen doen gaan , op dat De maaker , als hy wierd gevat , Hem niet zou weeten op te dringen , Dat hy hem 't zyne kwam ontwringen : En deeze bragt eens anders dicht , Uit Nijd gebreklijk in het licht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2229.s.3	Ja heeft een stuk uit Hooft geschreeven , la weêr in onrijm uitgegeeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2234.s.1	Dat deeze water dorsch , en deez ' , Aan strand voor altijd bloemen leez ' .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2236.s.1	Rovers binnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2243.s.1	'T gelieve uw Majesteit , den buit t ' aanschouwen , Die tot een merk van zege is , aangehouwen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2243.s.2	Dit vond men in des Maarschalks tent .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2247.s.1	Wat zyn 't ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2251.s.1	Kritiken niet volend .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2256.s.1	Misschien , op Mariamnaas lyden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2256.s.2	Neen , 'k lees van zegepraal , en stryden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2261.s.1	Dan geld het ligt Cleopatra , Semiramis , of Feria .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2266.s.1	'K zie naam-plaats open , 't is geschreeven , Op al , dat iemand uit zal geeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2270.s.1	Verwerpt men iet , eer 't ziet het licht ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.1	Dat valt die groote helden ligt , Die vlugge vogels zonder wieken ; Want al de kunst van hun Kritiken , Bestaat alleen , in menigmaal , Te zeggen , dat is triviaal , Of 't deugd niet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.2	Of dit vaars moest weezen , Gelijk men 't kan uit onze leezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.3	Dit bundel is van groot gewicht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.4	Help Febus !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.5	Wat al hekeldicht !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.6	Hier vind ik liedjes , kan 't wel weezen , Dat menschen nog die vodden leezen !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.7	Gy vuile worm , sla de oogen neêr , Scheurd 't fluks aan stukken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2287.s.8	Zie hier weêr , Wat al paskwillen !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2296.s.1	Wacht uw ' handen Van dit vergif , 'k zal 't doen verbranden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2296.s.2	Op dat de schand te dieper raak , Begeer ik , dat men uit u maak , Een die het ampt van Beul bekleede .	Emotion_Desire
bidl001nede01_01.TEI.2.text.body.div.div.sp.2300.s.1	Ik weiger dat met recht en rede ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2304.s.1	Ik heb maar stof verschaft .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2309.s.1	En die , Die heeft ' er zes gemaakt .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2313.s.1	Maar drie .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2318.s.1	En die , heeftze alle in 't net geschreeven , Ten minsten , om , en uit gegeeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2322.s.1	Maar op wiens kosten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2329.s.1	Wat een praat !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2329.s.2	Op die van Midas , om wiens haat Te styven zy met geld , en wyn , Tot deezen strijd getrokken zyn .	Emotion_Hatred
bidl001nede01_01.TEI.2.text.body.div.div.sp.2339.s.1	Om de eer van dien gy schond te wreeken , Zult gy te zaamen 't vuur ontsteeken , Ja zelf uw schrift verdoemen , en , Dat zich elk u voor fiel erken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2339.s.2	Niet waard voortaan aan schrift te ruiken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2339.s.3	Papier , of pennen te gebruiken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2339.s.4	Men brenge fakkels , nu steek aan .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2341.s.1	Alhier verbrand men een bondel Paskwillen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2347.s.1	Wy hebben , u Apol , misdaan , Getracht der menschen eer te schennen ; Vergeef ons dit , mits wy 't bekennen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2353.s.1	Men brenge deez ' in 't naarste en diepste hol der aard , Zy schoolen altijd , nu zyn zy myn licht niet waard .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2355.s.1	De Onweetenheid , en onkundige Aap , binnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2359.s.1	Apollo , Reden , Belachal , Nieuwsgierigheid , c.	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2363.s.1	WAt boeken zyn dat ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2367.s.1	'T zyn twee Fransche woorden-boeken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2371.s.1	Heet dat vertaalen , dat men ieder woord moet zoeken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2375.s.1	Wat is dar kleene pak ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2383.s.1	'T zyn brieven , dit adviezen , Van Raadsliên , die om eer en achting te verliezen , Alleen bekend zyn , met den naam van votre Ami ; Deez ' ken ik , nu ik 't schrift en deze wapens zie .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2383.s.2	Lees eens .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.2386.s.1	Nieuwsgierigheid leest .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2395.s.1	Maak die gy kunt tot vrinden , Gy zult'er twee tot Sprinkbaans vinden , Die liegen kunnen , dat geen mensch , Hen achterhaalen kan ; ik wensch , Dat gy voor 't langste , op overmorgen , My hier op wild bescheid verzorgen , En maaken , dat myn handschrift weêr , Met Frere Dodaars herwaarts keer	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2400.s.1	Dit komt van menschen , die van deugd en weldoen spreeken , Maar achtershands de deugd , wel wilden 't hart doorsteeken .	EmotionalAction_Hatred_BodyPart_Vindictiveness
bidl001nede01_01.TEI.2.text.body.div.div.sp.2407.s.1	Maar deeze superfyne , en listige Zoldaat , Wien quasi al de affaire in 't minste niet aan en gaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2407.s.2	Hoe zal uw ' Majesteit zyn ' straf toch termineren ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2415.s.1	Die moest men voor een tijd aan 't heyblok confieneeren , Om daar de harmonie , verstaat Mechanice , Van stem en kracht te zien , als ook waar de eerste snee Van muur , en grond moet zyn , wanneer men wel wil schiften ; Om dan na haak , en loot , te meeten zyn ' gedichten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2421.s.1	'T geschiede zo ; en om den leegen tusschen-tijd Bewaard te zyn , voor nieuwe aanvechtinge van Nijd , Zal hy wat zemel , of wat duinzand moogen knoopen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2426.s.1	Wel hadje die gena , zeg eens , wel durven hoopen ?	Emotion_Hope
bidl001nede01_01.TEI.2.text.body.div.div.sp.2426.s.2	Wel Sprinkhaan , zwygje dus ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2430.s.1	Hoe my een Criticus ...	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2435.s.1	Zwyg , eer men u doet steeuen klooven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2435.s.2	Of afstand van de kunst belooven .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2437.s.1	Sprinkhaan binnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2451.s.1	Watte zaaken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2451.s.2	Wel Boefje , is dat een straf ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2451.s.3	dat heetje altijd vermaaken ,	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2453.s.1	Boefje binnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.1	Dien wildzang zal men eerst nog wat in dnisternis Bewaaren , dan bezien , of 't hoofd wat stil ' er is .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.2	Zo ja , zyn ' vryigheid , zo neen , de woonplaats geeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.3	Daar deze vaarzen in den gevel staan geschreeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.4	‘ Die met krankzinnigheid zyn begaaft , Die werden hier gespijst en gelaast .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.5	Laat deeze los , maar die van Grieks of taalen bassen , Die zullen wel in de A. ik meen de Grieksche pasten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2469.s.6	Voorts zultge u richten naar 't geen ik op gist'ren las , En al de wetten van d'hervormden Berg Parnas .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2471.s.1	Alle gevangens binnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2475.s.1	Ik zie Vrow Yver , met nog andere maagden komen .	None
bidl001nede01_01.TEI.2.text.body.div.div.head.2477.s.1	Negende tooneel .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2481.s.1	Onzydigheid , Vrolijkheid , Yver , Apollo , Reden : de Zanggodinnen , Nieuwsgierigheid , Belachal .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.1	NU gy verwinnaar zyt , verschijn ik zonder schroomen , Daar Liefde , Konst , en Deugd in ieder jaartijd bloeid .	Emotion_Shame
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.2	Hoe zeer my de Achterklap vervolgt heeft , en vermoeit , Nog spreek ik , en om ook een Lauwerblad te voegen , By die u kroonen , tot des waerelds groot genoegen . 'K heb de Achterklap betrapt , en doe haar vast alom De menschen kennen , daar zy schaamrood staat en stom .	Joy_Emotion_BodilyProcess_Shame
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.3	Ja hadmen wel gespoeid , de Nijd was zelf verflagen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.4	De Twist is 't weêr ontvlucht , in de oude hinderlaagen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2494.s.5	Daar 't Regement van Haat omtrent nog is verspreid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2498.s.1	Wat heeft men my , en u , om Onverstand misleid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2503.s.1	Zo werd uw oude roem met kracht weêr opgeheven , Uw recht verdaadigt , en 't onweetend Heir verdreeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2510.s.1	'T Heir scheen een enkel man ; want die voorheên de lier , Of hoogen styl verkoor , was hier nu even fier .	Emotion_Pride
bidl001nede01_01.TEI.2.text.body.div.div.sp.2510.s.2	Elk scheen tot uw behoud te werden aangedreeven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2514.s.1	Wie zyn van ons , wie van des vyands kant gebleeven ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2525.s.1	Held Vuilbek , Teuterk waad , en Vuilaard , Stookebrand , En Muggezifter , zyn van onzen Vyands kant .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2525.s.2	Van d'onzen , Willigert , en Ligt verlijd ; de Rede , Dat meest te klaagen is , dat , Rustbelang , als mede , Heer Nutt'er tyds gebruik , en Leeslust , zyn gewond : En Vredegaard , schoon hy byna in 't midden stond , Gevangen is .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2525.s.3	De rest , die wy als nog vermissen , Zyn Overloopers , na wier trouw men niet kan gissen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2535.s.1	Vrouw Yver boete weêr met and're deeze schaâ .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2535.s.2	Eer ik met u in 't dal van Helikon nog ga , De Legerbuit , en zege omstandig ga verhaalen , Hoe wy door Reden , op den Vyand zegepraalen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2535.s.3	En eer ik u vertel , hoe ieder is gestrast , Na dat hy dol was , of u tegen heeft geblaft .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2535.s.4	Zo eisch ik , dat gy alle uw Veldheer gaat bedanken ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2545.s.2	Reden , gy verdiend , met uitgeleeze klanken , Van Zang , en Woorden , door myn Rei te zyn onthaald ; De Wysheid , en de moed , welke uit uwe oogen straald ; De daaden , die gy doed , zal alles my verplichten , Om u te mengen , in myn ' hooge Heldendichten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2545.s.3	En wyl ons hart altijd in volle liefde blaakt , Zo zet u ook te rust , daar bloeijende Yver waakt .	Emotion_Love
bidl001nede01_01.TEI.2.text.body.div.div.sp.2549.s.1	Daar zult gy my altijd tot u genegen vinden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2553.s.1	En hoe ik my alleen , aan uw beleid zal binden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2559.s.1	Maar wat doet deeze hier ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2559.s.2	indien ik iets vermag , Belet voor altijd hem , dat smaalende gelag , Dat deugd , en vreugd ' , gelijk in uwe school moet wraaken ;	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2565.s.1	Ik meende , dat gy 't met een lachje af zoud ' maaken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2565.s.2	Lach nu , nu lach .	Joy_BodilyProcess
bidl001nede01_01.TEI.2.text.body.div.div.sp.2569.s.1	Ik zal voortaan ...	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2576.s.1	Gy zult voortaan , Met een gesloten mond , en Bochel voor u gaan , Om ieders feilen , niet op 't scherpste voor te draagen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2576.s.2	U zelf meêr kwellen , als gy and'ren ooit kond plaagen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.1	Hoe lachje niet ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.2	wat 's dit gezeid ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.3	Gy hebt elk fraaitjes uitgeleid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.4	Maar weetje nu wel , wieje bent ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2583.s.5	Een valsch hart , die zich zelf niet kend .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.1	Nu ik de Monsters , die met list , en dol geweld , De letter-Heerschappy bestreden , zie geveld .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.2	Gevoel ik weêr een vreugd ' , als toen ik op de bergen Het Ondier Pithon trof , dat mynen boog dorst tergen .	Joy_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.3	Indien Vorst Onverstand weêr opstaat tegen my , Zal ik hem in zyn hof , en eige heerschappy , Zo fel bespringen , dat de minde mensch zal weeten , Hoe ik kan straffen , die hun plicht aan my vergeeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.4	Dat de algemeene lust tot Dicht-konst weêr herleef .	Emotion_Love_Desire
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.5	Waar door zo menig Geest vergoode vaarzen schreef , Gedachten maalden , die der eeuwen kracht verduuren , Zyn roem verbreide , in lof van Helden , Vorsten , buuren , En vrinden ; schept nu moed , legt uw ' bevreestheid af , Myn Zoonen , toont den lust , dien u myn prikkel gaf , En zich niet uiten mogt , laat u geen ' les verveelen , Die u tot wysheid noopt ; laat Treur en Blye-speelen , Zich t ' zaamen houden , om 't vermaakelijk en goed Der braave Burgeren , te drukken in 't gemoed .	Fear_Emotion_Love_Desire
bidl001nede01_01.TEI.2.text.body.div.div.sp.2606.s.6	Gezusters , nu de strijd ten einde is , en gewonnen ; Zal ik met reden tot den zang u vord'ren konnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.2608.s.1	Einde van 't tweede en laaste Deel .	None
